Time (hours),Weight_PV,Batch
5.750000000058208,245.72128295898438,GP_241022_BR1210
5.7666666666045785,260.85369873046875,20221028_0906_BR-1210
5.7666666666045785,264.1821594238281,20221115_0832_BR-1210
5.7666666666045785,264.4469299316406,20230307_0737_BR-1210
5.7666666666045785,262.9990234375,20230504_0839_BR-1210
5.7666666666045785,264.87646484375,20230518_0856_BR-1210
5.7666666666045785,259.4378,20230524_0902_BR-1210
5.7666666666045785,256.9746398925781,20230615_0848_BR-1210
5.7666666666045785,268.21551513671875,20230824_0925_BR-1210
5.7666666666045785,267.28363037109375,20231023_1358_BR-1210
5.7666666666045785,256.6807861,20240306_0847_BR-1210
5.7666666666045785,255.12796020507812,20240502_0858_BR-1210
5.7666666666045785,245.3271026611328,20240516_0838_BR-1210
5.7666666666045785,259.9134216308594,GP_240702_BR1210
5.7666666666045785,256.3411560058594,GC_240730_BR1210
5.7666666666045785,253.9630584716797,GP_241009_BR1210
5.7666666667792015,270.7472839355469,20221117_0815_BR-1210
5.7666666667792015,266.0738525390625,20230111_0653_BR-1210
5.7666666667792015,243.8918762,20240111_0851_BR-1210
5.7666666667792015,249.10728454589844,GC_240625_BR1210
5.7666666667792015,245.82876586914062,GP_241022_BR1210
5.783333333325572,260.09283447265625,20221028_0906_BR-1210
5.783333333325572,264.3072204589844,20221115_0832_BR-1210
5.783333333325572,270.3173828125,20221117_0815_BR-1210
5.783333333325572,266.7691955566406,20230111_0653_BR-1210
5.783333333325572,264.33319091796875,20230307_0737_BR-1210
5.783333333325572,262.7840576171875,20230504_0839_BR-1210
5.783333333325572,264.8995361328125,20230518_0856_BR-1210
5.783333333325572,260.4861,20230524_0902_BR-1210
5.783333333325572,256.6036376953125,20230615_0848_BR-1210
5.783333333325572,268.0176696777344,20230824_0925_BR-1210
5.783333333325572,265.4067077636719,20231023_1358_BR-1210
5.783333333325572,257.7337036,20240306_0847_BR-1210
5.783333333325572,255.85874938964844,20240502_0858_BR-1210
5.783333333325572,244.84901428222656,20240516_0838_BR-1210
5.783333333325572,249.97520446777344,GC_240625_BR1210
5.783333333325572,259.6457214355469,GP_240702_BR1210
5.783333333325572,256.225830078125,GC_240730_BR1210
5.783333333325572,255.25991821289062,GP_241009_BR1210
5.783333333325572,245.5608673095703,GP_241022_BR1210
5.783333333500195,243.707962,20240111_0851_BR-1210
5.799999999871943,257.8976135253906,20221028_0906_BR-1210
5.799999999871943,264.8765869140625,20221115_0832_BR-1210
5.799999999871943,268.09234619140625,20231023_1358_BR-1210
5.799999999871943,254.2841033935547,GP_241009_BR1210
5.800000000046566,271.4241638183594,20221117_0815_BR-1210
5.800000000046566,266.9598388671875,20230111_0653_BR-1210
5.800000000046566,264.4483947753906,20230307_0737_BR-1210
5.800000000046566,262.1225891113281,20230504_0839_BR-1210
5.800000000046566,264.922607421875,20230518_0856_BR-1210
5.800000000046566,259.3769,20230524_0902_BR-1210
5.800000000046566,256.090576171875,20230615_0848_BR-1210
5.800000000046566,268.4783935546875,20230824_0925_BR-1210
5.800000000046566,243.5001373,20240111_0851_BR-1210
5.800000000046566,258.9091492,20240306_0847_BR-1210
5.800000000046566,256.6453857421875,20240502_0858_BR-1210
5.800000000046566,244.61227416992188,20240516_0838_BR-1210
5.800000000046566,249.75364685058594,GC_240625_BR1210
5.800000000046566,259.5822448730469,GP_240702_BR1210
5.800000000046566,256.23095703125,GC_240730_BR1210
5.800000000046566,245.59617614746094,GP_241022_BR1210
5.816666666592937,258.24066162109375,20221028_0906_BR-1210
5.816666666592937,264.0211486816406,20221115_0832_BR-1210
5.816666666592937,264.2200622558594,20230307_0737_BR-1210
5.816666666592937,262.2733154296875,20230504_0839_BR-1210
5.816666666592937,264.9456787109375,20230518_0856_BR-1210
5.816666666592937,259.7607,20230524_0902_BR-1210
5.816666666592937,257.52410888671875,20230615_0848_BR-1210
5.816666666592937,269.0638122558594,20230824_0925_BR-1210
5.816666666592937,272.4267578125,20231023_1358_BR-1210
5.816666666592937,256.8403015,20240306_0847_BR-1210
5.816666666592937,257.41937255859375,20240502_0858_BR-1210
5.816666666592937,245.2122039794922,20240516_0838_BR-1210
5.816666666592937,255.70913696289062,GC_240730_BR1210
5.816666666592937,253.91650390625,GP_241009_BR1210
5.81666666676756,270.2126159667969,20221117_0815_BR-1210
5.81666666676756,267.1441345214844,20230111_0653_BR-1210
5.81666666676756,242.8360596,20240111_0851_BR-1210
5.81666666676756,249.6919403076172,GC_240625_BR1210
5.81666666676756,260.14422607421875,GP_240702_BR1210
5.81666666676756,244.91009521484375,GP_241022_BR1210
5.833333333313931,258.5005798339844,20221028_0906_BR-1210
5.833333333313931,264.0455627441406,20221115_0832_BR-1210
5.833333333313931,269.2391357421875,20221117_0815_BR-1210
5.833333333313931,266.8941955566406,20230111_0653_BR-1210
5.833333333313931,264.2432556152344,20230307_0737_BR-1210
5.833333333313931,262.321533203125,20230504_0839_BR-1210
5.833333333313931,264.9053955078125,20230518_0856_BR-1210
5.833333333313931,259.3559,20230524_0902_BR-1210
5.833333333313931,256.1161193847656,20230615_0848_BR-1210
5.833333333313931,269.4381408691406,20230824_0925_BR-1210
5.833333333313931,265.52423095703125,20231023_1358_BR-1210
5.833333333313931,256.1861572,20240306_0847_BR-1210
5.833333333313931,255.41282653808594,20240502_0858_BR-1210
5.833333333313931,245.56671142578125,20240516_0838_BR-1210
5.833333333313931,249.8877716064453,GC_240625_BR1210
5.833333333313931,259.5758972167969,GP_240702_BR1210
5.833333333313931,255.405517578125,GC_240730_BR1210
5.833333333313931,252.9605255126953,GP_241009_BR1210
5.833333333313931,245.80209350585938,GP_241022_BR1210
5.833333333488554,243.6194916,20240111_0851_BR-1210
5.849999999860302,266.1693420410156,20231023_1358_BR-1210
5.850000000034925,259.5789489746094,20221028_0906_BR-1210
5.850000000034925,264.575927734375,20221115_0832_BR-1210
5.850000000034925,270.6602478027344,20221117_0815_BR-1210
5.850000000034925,267.14593505859375,20230111_0653_BR-1210
5.850000000034925,264.9601135253906,20230307_0737_BR-1210
5.850000000034925,263.1942443847656,20230504_0839_BR-1210
5.850000000034925,264.77728271484375,20230518_0856_BR-1210
5.850000000034925,260.3311,20230524_0902_BR-1210
5.850000000034925,257.8779602050781,20230615_0848_BR-1210
5.850000000034925,270.7262268066406,20230824_0925_BR-1210
5.850000000034925,243.5429688,20240111_0851_BR-1210
5.850000000034925,256.312561,20240306_0847_BR-1210
5.850000000034925,256.1249084472656,20240502_0858_BR-1210
5.850000000034925,245.68252563476562,20240516_0838_BR-1210
5.850000000034925,250.19996643066406,GC_240625_BR1210
5.850000000034925,259.8350830078125,GP_240702_BR1210
5.850000000034925,255.8550567626953,GC_240730_BR1210
5.850000000034925,253.4794921875,GP_241009_BR1210
5.850000000034925,245.11732482910156,GP_241022_BR1210
5.866666666581295,257.90313720703125,20221028_0906_BR-1210
5.866666666581295,264.0206604003906,20221115_0832_BR-1210
5.866666666581295,262.5101623535156,20230504_0839_BR-1210
5.866666666581295,264.7872009277344,20230518_0856_BR-1210
5.866666666581295,260.3168,20230524_0902_BR-1210
5.866666666581295,256.43182373046875,20230615_0848_BR-1210
5.866666666581295,269.6238708496094,20230824_0925_BR-1210
5.866666666581295,266.283203125,20231023_1358_BR-1210
5.866666666581295,259.9954224,20240306_0847_BR-1210
5.866666666581295,255.6693572998047,20240502_0858_BR-1210
5.866666666581295,244.84774780273438,20240516_0838_BR-1210
5.866666666581295,255.8963165283203,GC_240730_BR1210
5.866666666581295,253.11993408203125,GP_241009_BR1210
5.866666666755918,270.7677307128906,20221117_0815_BR-1210
5.866666666755918,266.2535095214844,20230111_0653_BR-1210
5.866666666755918,263.4083251953125,20230307_0737_BR-1210
5.866666666755918,243.8493652,20240111_0851_BR-1210
5.866666666755918,249.94320678710938,GC_240625_BR1210
5.866666666755918,259.87109375,GP_240702_BR1210
5.866666666755918,245.363037109375,GP_241022_BR1210
5.883333333302289,259.04644775390625,20221028_0906_BR-1210
5.883333333302289,264.0830078125,20221115_0832_BR-1210
5.883333333302289,263.5981750488281,20230307_0737_BR-1210
5.883333333302289,262.77557373046875,20230504_0839_BR-1210
5.883333333302289,264.797119140625,20230518_0856_BR-1210
5.883333333302289,260.2859,20230524_0902_BR-1210
5.883333333302289,257.1835021972656,20230615_0848_BR-1210
5.883333333302289,271.7861328125,20230824_0925_BR-1210
5.883333333302289,265.66131591796875,20231023_1358_BR-1210
5.883333333302289,257.3689575,20240306_0847_BR-1210
5.883333333302289,256.9452819824219,20240502_0858_BR-1210
5.883333333302289,246.21368408203125,20240516_0838_BR-1210
5.883333333302289,250.1693115234375,GC_240625_BR1210
5.883333333302289,259.35748291015625,GP_240702_BR1210
5.883333333302289,255.16453552246094,GC_240730_BR1210
5.883333333302289,252.47940063476562,GP_241009_BR1210
5.883333333302289,246.046875,GP_241022_BR1210
5.883333333476912,270.6531677246094,20221117_0815_BR-1210
5.883333333476912,266.8421325683594,20230111_0653_BR-1210
5.883333333476912,243.6112671,20240111_0851_BR-1210
5.89999999984866,266.1498718261719,20231023_1358_BR-1210
5.900000000023283,258.7902526855469,20221028_0906_BR-1210
5.900000000023283,264.7469482421875,20221115_0832_BR-1210
5.900000000023283,270.5235595703125,20221117_0815_BR-1210
5.900000000023283,266.93560791015625,20230111_0653_BR-1210
5.900000000023283,264.0790710449219,20230307_0737_BR-1210
5.900000000023283,261.9977722167969,20230504_0839_BR-1210
5.900000000023283,264.8199462890625,20230518_0856_BR-1210
5.900000000023283,260.6321,20230524_0902_BR-1210
5.900000000023283,256.73638916015625,20230615_0848_BR-1210
5.900000000023283,269.75274658203125,20230824_0925_BR-1210
5.900000000023283,244.1064606,20240111_0851_BR-1210
5.900000000023283,256.3645935,20240306_0847_BR-1210
5.900000000023283,257.03643798828125,20240502_0858_BR-1210
5.900000000023283,245.84072875976562,20240516_0838_BR-1210
5.900000000023283,250.30020141601562,GC_240625_BR1210
5.900000000023283,260.515869140625,GP_240702_BR1210
5.900000000023283,255.9230499267578,GC_240730_BR1210
5.900000000023283,252.70338439941406,GP_241009_BR1210
5.900000000023283,250.54873657226562,GP_241022_BR1210
5.916666666569654,258.6209716796875,20221028_0906_BR-1210
5.916666666569654,263.9459228515625,20221115_0832_BR-1210
5.916666666569654,261.2423,20230524_0902_BR-1210
5.916666666569654,269.3552551269531,20230824_0925_BR-1210
5.916666666569654,266.4959411621094,20231023_1358_BR-1210
5.916666666569654,257.6054993,20240306_0847_BR-1210
5.916666666569654,245.40162658691406,20240516_0838_BR-1210
5.916666666569654,253.1312713623047,GP_241009_BR1210
5.916666666744277,271.5844421386719,20221117_0815_BR-1210
5.916666666744277,267.0233459472656,20230111_0653_BR-1210
5.916666666744277,263.8891906738281,20230307_0737_BR-1210
5.916666666744277,264.0022888183594,20230504_0839_BR-1210
5.916666666744277,264.85205078125,20230518_0856_BR-1210
5.916666666744277,257.3393859863281,20230615_0848_BR-1210
5.916666666744277,245.0483856,20240111_0851_BR-1210
5.916666666744277,256.7168884277344,20240502_0858_BR-1210
5.916666666744277,250.114990234375,GC_240625_BR1210
5.916666666744277,262.3019104003906,GP_240702_BR1210
5.916666666744277,255.85841369628906,GC_240730_BR1210
5.916666666744277,246.1262664794922,GP_241022_BR1210
5.933333333290648,258.7370910644531,20221028_0906_BR-1210
5.933333333290648,263.6192626953125,20221115_0832_BR-1210
5.933333333290648,264.1487121582031,20230307_0737_BR-1210
5.933333333290648,262.3336486816406,20230504_0839_BR-1210
5.933333333290648,264.8833312988281,20230518_0856_BR-1210
5.933333333290648,261.3071,20230524_0902_BR-1210
5.933333333290648,256.6297912597656,20230615_0848_BR-1210
5.933333333290648,269.7016296386719,20230824_0925_BR-1210
5.933333333290648,265.4708251953125,20231023_1358_BR-1210
5.933333333290648,257.8265381,20240306_0847_BR-1210
5.933333333290648,257.1109924316406,20240502_0858_BR-1210
5.933333333290648,245.1383514404297,20240516_0838_BR-1210
5.933333333290648,250.22091674804688,GC_240625_BR1210
5.933333333290648,262.5452880859375,GP_240702_BR1210
5.933333333290648,255.27220153808594,GC_240730_BR1210
5.933333333290648,253.20066833496094,GP_241009_BR1210
5.933333333290648,247.96214294433594,GP_241022_BR1210
5.933333333465271,270.91796875,20221117_0815_BR-1210
5.933333333465271,266.8314514160156,20230111_0653_BR-1210
5.933333333465271,243.9100189,20240111_0851_BR-1210
5.9499999998370185,266.5231018066406,20231023_1358_BR-1210
5.9500000000116415,258.5766296386719,20221028_0906_BR-1210
5.9500000000116415,263.99505615234375,20221115_0832_BR-1210
5.9500000000116415,271.00543212890625,20221117_0815_BR-1210
5.9500000000116415,267.24700927734375,20230111_0653_BR-1210
5.9500000000116415,263.6880798339844,20230307_0737_BR-1210
5.9500000000116415,262.6164245605469,20230504_0839_BR-1210
5.9500000000116415,264.91436767578125,20230518_0856_BR-1210
5.9500000000116415,261.4892,20230524_0902_BR-1210
5.9500000000116415,257.5967102050781,20230615_0848_BR-1210
5.9500000000116415,269.8732604980469,20230824_0925_BR-1210
5.9500000000116415,243.7479401,20240111_0851_BR-1210
5.9500000000116415,258.0688171,20240306_0847_BR-1210
5.9500000000116415,257.0822448730469,20240502_0858_BR-1210
5.9500000000116415,246.06556701660156,20240516_0838_BR-1210
5.9500000000116415,249.73260498046875,GC_240625_BR1210
5.9500000000116415,259.33984375,GP_240702_BR1210
5.9500000000116415,255.47325134277344,GC_240730_BR1210
5.9500000000116415,252.8850860595703,GP_241009_BR1210
5.9500000000116415,248.98635864257812,GP_241022_BR1210
5.966666666558012,258.2462463378906,20221028_0906_BR-1210
5.966666666558012,263.3749694824219,20221115_0832_BR-1210
5.966666666558012,261.0544,20230524_0902_BR-1210
5.966666666558012,269.5952453613281,20230824_0925_BR-1210
5.966666666558012,267.1460266113281,20231023_1358_BR-1210
5.966666666558012,257.7417603,20240306_0847_BR-1210
5.966666666558012,253.6345672607422,GP_241009_BR1210
5.966666666732635,271.1708679199219,20221117_0815_BR-1210
5.966666666732635,266.9418029785156,20230111_0653_BR-1210
5.966666666732635,263.9638366699219,20230307_0737_BR-1210
5.966666666732635,263.5925598144531,20230504_0839_BR-1210
5.966666666732635,264.9454040527344,20230518_0856_BR-1210
5.966666666732635,256.61956787109375,20230615_0848_BR-1210
5.966666666732635,243.7157135,20240111_0851_BR-1210
5.966666666732635,257.1984558105469,20240502_0858_BR-1210
5.966666666732635,244.9610137939453,20240516_0838_BR-1210
5.966666666732635,250.24771118164062,GC_240625_BR1210
5.966666666732635,263.2464294433594,GP_240702_BR1210
5.966666666732635,255.74383544921875,GC_240730_BR1210
5.966666666732635,246.017822265625,GP_241022_BR1210
5.983333333279006,258.77197265625,20221028_0906_BR-1210
5.983333333279006,263.7163391113281,20221115_0832_BR-1210
5.983333333279006,264.40057373046875,20230307_0737_BR-1210
5.983333333279006,262.3023986816406,20230504_0839_BR-1210
5.983333333279006,264.9764709472656,20230518_0856_BR-1210
5.983333333279006,260.7582,20230524_0902_BR-1210
5.983333333279006,256.4769592285156,20230615_0848_BR-1210
5.983333333279006,269.71112060546875,20230824_0925_BR-1210
5.983333333279006,266.6004943847656,20231023_1358_BR-1210
5.983333333279006,259.1364136,20240306_0847_BR-1210
5.983333333279006,255.64675903320312,20240502_0858_BR-1210
5.983333333279006,244.93223571777344,20240516_0838_BR-1210
5.983333333279006,259.2319030761719,GP_240702_BR1210
5.983333333279006,256.1536560058594,GC_240730_BR1210
5.983333333279006,253.7290802001953,GP_241009_BR1210
5.983333333279006,246.10768127441406,GP_241022_BR1210
5.983333333453629,271.1087646484375,20221117_0815_BR-1210
5.983333333453629,267.5051574707031,20230111_0653_BR-1210
5.983333333453629,244.1551514,20240111_0851_BR-1210
5.983333333453629,250.83241271972656,GC_240625_BR1210
6,258.4911193847656,20221028_0906_BR-1210
6,264.0196228027344,20221115_0832_BR-1210
6,271.04229736328125,20221117_0815_BR-1210
6,267.3755798339844,20230111_0653_BR-1210
6,265.07244873046875,20230307_0737_BR-1210
6,262.5165710449219,20230504_0839_BR-1210
6,265.00750732421875,20230518_0856_BR-1210
6,260.8152,20230524_0902_BR-1210
6,257.6197814941406,20230615_0848_BR-1210
6,269.74249267578125,20230824_0925_BR-1210
6,266.1662902832031,20231023_1358_BR-1210
6,243.7492828,20240111_0851_BR-1210
6,260.5349426,20240306_0847_BR-1210
6,256.7807312011719,20240502_0858_BR-1210
6,245.53526306152344,20240516_0838_BR-1210
6,250.0632781982422,GC_240625_BR1210
6,260.17608642578125,GP_240702_BR1210
6,255.09861755371094,GC_240730_BR1210
6,253.706787109375,GP_241009_BR1210
6,246.0452423095703,GP_241022_BR1210
6.016666666546371,259.4474182128906,20221028_0906_BR-1210
6.016666666546371,264.3387145996094,20221115_0832_BR-1210
6.016666666546371,261.6419,20230524_0902_BR-1210
6.016666666546371,269.856201171875,20230824_0925_BR-1210
6.016666666546371,265.601806640625,20231023_1358_BR-1210
6.016666666546371,252.63137817382812,GP_241009_BR1210
6.016666666720994,272.1537170410156,20221117_0815_BR-1210
6.016666666720994,267.6767578125,20230111_0653_BR-1210
6.016666666720994,264.7288818359375,20230307_0737_BR-1210
6.016666666720994,262.9545593261719,20230504_0839_BR-1210
6.016666666720994,265.0385437011719,20230518_0856_BR-1210
6.016666666720994,256.85693359375,20230615_0848_BR-1210
6.016666666720994,243.2006531,20240111_0851_BR-1210
6.016666666720994,257.974762,20240306_0847_BR-1210
6.016666666720994,256.24395751953125,20240502_0858_BR-1210
6.016666666720994,245.5168914794922,20240516_0838_BR-1210
6.016666666720994,249.92919921875,GC_240625_BR1210
6.016666666720994,260.33404541015625,GP_240702_BR1210
6.016666666720994,257.7500915527344,GC_240730_BR1210
6.016666666720994,246.17684936523438,GP_241022_BR1210
6.033333333267365,258.5458068847656,20221028_0906_BR-1210
6.033333333267365,264.029052734375,20221115_0832_BR-1210
6.033333333267365,264.7148132324219,20230307_0737_BR-1210
6.033333333267365,262.8757019042969,20230504_0839_BR-1210
6.033333333267365,265.0337219238281,20230518_0856_BR-1210
6.033333333267365,261.5682,20230524_0902_BR-1210
6.033333333267365,256.7616882324219,20230615_0848_BR-1210
6.033333333267365,269.9349060058594,20230824_0925_BR-1210
6.033333333267365,268.36309814453125,20231023_1358_BR-1210
6.033333333267365,258.6604919,20240306_0847_BR-1210
6.033333333267365,256.6641540527344,20240502_0858_BR-1210
6.033333333267365,244.52105712890625,20240516_0838_BR-1210
6.033333333267365,259.7894287109375,GP_240702_BR1210
6.033333333267365,255.93910217285156,GC_240730_BR1210
6.033333333267365,253.62167358398438,GP_241009_BR1210
6.033333333441988,271.13153076171875,20221117_0815_BR-1210
6.033333333441988,266.9997253417969,20230111_0653_BR-1210
6.033333333441988,243.6928406,20240111_0851_BR-1210
6.033333333441988,255.41314697265625,GC_240625_BR1210
6.033333333441988,246.11572265625,GP_241022_BR1210
6.0499999999883585,259.1994934082031,20221028_0906_BR-1210
6.0499999999883585,264.3770751953125,20221115_0832_BR-1210
6.0499999999883585,271.53515625,20221117_0815_BR-1210
6.0499999999883585,267.1380615234375,20230111_0653_BR-1210
6.0499999999883585,264.9320068359375,20230307_0737_BR-1210
6.0499999999883585,263.2267761230469,20230504_0839_BR-1210
6.0499999999883585,264.9557189941406,20230518_0856_BR-1210
6.0499999999883585,261.9069,20230524_0902_BR-1210
6.0499999999883585,256.66229248046875,20230615_0848_BR-1210
6.0499999999883585,269.8567810058594,20230824_0925_BR-1210
6.0499999999883585,267.8854675292969,20231023_1358_BR-1210
6.0499999999883585,259.0478516,20240306_0847_BR-1210
6.0499999999883585,257.5595703125,20240502_0858_BR-1210
6.0499999999883585,245.06875610351562,20240516_0838_BR-1210
6.0499999999883585,250.00003051757812,GC_240625_BR1210
6.0499999999883585,260.4484558105469,GP_240702_BR1210
6.0499999999883585,256.2484436035156,GC_240730_BR1210
6.0499999999883585,253.9690704345703,GP_241009_BR1210
6.0499999999883585,246.7963104248047,GP_241022_BR1210
6.0500000001629815,243.5531464,20240111_0851_BR-1210
6.066666666534729,258.2449951171875,20221028_0906_BR-1210
6.066666666534729,264.36614990234375,20221115_0832_BR-1210
6.066666666534729,266.08209228515625,20231023_1358_BR-1210
6.066666666709352,271.2885437011719,20221117_0815_BR-1210
6.066666666709352,267.7647399902344,20230111_0653_BR-1210
6.066666666709352,265.5722351074219,20230307_0737_BR-1210
6.066666666709352,263.1321105957031,20230504_0839_BR-1210
6.066666666709352,264.4889221191406,20230518_0856_BR-1210
6.066666666709352,262.0288,20230524_0902_BR-1210
6.066666666709352,257.000244140625,20230615_0848_BR-1210
6.066666666709352,270.0667724609375,20230824_0925_BR-1210
6.066666666709352,243.6793213,20240111_0851_BR-1210
6.066666666709352,259.9482727,20240306_0847_BR-1210
6.066666666709352,257.381591796875,20240502_0858_BR-1210
6.066666666709352,245.0337677001953,20240516_0838_BR-1210
6.066666666709352,251.9504852294922,GC_240625_BR1210
6.066666666709352,260.15643310546875,GP_240702_BR1210
6.066666666709352,256.3459777832031,GC_240730_BR1210
6.066666666709352,254.05931091308594,GP_241009_BR1210
6.066666666709352,246.98643493652344,GP_241022_BR1210
6.083333333255723,259.8243103027344,20221028_0906_BR-1210
6.083333333255723,264.7082824707031,20221115_0832_BR-1210
6.083333333255723,263.065185546875,20230504_0839_BR-1210
6.083333333255723,264.69073486328125,20230518_0856_BR-1210
6.083333333255723,261.3358,20230524_0902_BR-1210
6.083333333255723,256.6402893066406,20230615_0848_BR-1210
6.083333333255723,269.856689453125,20230824_0925_BR-1210
6.083333333255723,266.5403137207031,20231023_1358_BR-1210
6.083333333255723,259.3085632,20240306_0847_BR-1210
6.083333333255723,257.02813720703125,20240502_0858_BR-1210
6.083333333255723,244.89942932128906,20240516_0838_BR-1210
6.083333333255723,256.6591491699219,GC_240730_BR1210
6.083333333255723,253.70205688476562,GP_241009_BR1210
6.083333333430346,271.8230285644531,20221117_0815_BR-1210
6.083333333430346,267.3197326660156,20230111_0653_BR-1210
6.083333333430346,264.5562438964844,20230307_0737_BR-1210
6.083333333430346,244.3526154,20240111_0851_BR-1210
6.083333333430346,251.0178985595703,GC_240625_BR1210
6.083333333430346,260.0289001464844,GP_240702_BR1210
6.083333333430346,247.20654296875,GP_241022_BR1210
6.099999999976717,259.0982360839844,20221028_0906_BR-1210
6.099999999976717,263.83709716796875,20221115_0832_BR-1210
6.099999999976717,272.16400146484375,20221117_0815_BR-1210
6.099999999976717,265.3811950683594,20230307_0737_BR-1210
6.099999999976717,263.1226501464844,20230504_0839_BR-1210
6.099999999976717,264.4976501464844,20230518_0856_BR-1210
6.099999999976717,262.3576,20230524_0902_BR-1210
6.099999999976717,257.060302734375,20230615_0848_BR-1210
6.099999999976717,270.1951904296875,20230824_0925_BR-1210
6.099999999976717,266.7694396972656,20231023_1358_BR-1210
6.099999999976717,259.1592102,20240306_0847_BR-1210
6.099999999976717,258.2190246582031,20240502_0858_BR-1210
6.099999999976717,246.62149047851562,20240516_0838_BR-1210
6.099999999976717,250.30812072753906,GC_240625_BR1210
6.099999999976717,259.8575439453125,GP_240702_BR1210
6.099999999976717,257.23760986328125,GC_240730_BR1210
6.099999999976717,253.91329956054688,GP_241009_BR1210
6.099999999976717,246.10305786132812,GP_241022_BR1210
6.10000000015134,267.42010498046875,20230111_0653_BR-1210
6.10000000015134,243.2542725,20240111_0851_BR-1210
6.116666666523088,267.138671875,20231023_1358_BR-1210
6.116666666697711,258.8099670410156,20221028_0906_BR-1210
6.116666666697711,263.4102478027344,20221115_0832_BR-1210
6.116666666697711,272.3326721191406,20221117_0815_BR-1210
6.116666666697711,267.8824157714844,20230111_0653_BR-1210
6.116666666697711,265.4558410644531,20230307_0737_BR-1210
6.116666666697711,262.73193359375,20230504_0839_BR-1210
6.116666666697711,264.6284484863281,20230518_0856_BR-1210
6.116666666697711,262.7914,20230524_0902_BR-1210
6.116666666697711,257.1303405761719,20230615_0848_BR-1210
6.116666666697711,270.1900329589844,20230824_0925_BR-1210
6.116666666697711,244.0042114,20240111_0851_BR-1210
6.116666666697711,259.5657654,20240306_0847_BR-1210
6.116666666697711,257.1612854003906,20240502_0858_BR-1210
6.116666666697711,245.54246520996094,20240516_0838_BR-1210
6.116666666697711,250.9168701171875,GC_240625_BR1210
6.116666666697711,260.1384582519531,GP_240702_BR1210
6.116666666697711,257.1536865234375,GC_240730_BR1210
6.116666666697711,254.3545684814453,GP_241009_BR1210
6.116666666697711,246.4820098876953,GP_241022_BR1210
6.133333333244082,258.9447326660156,20221028_0906_BR-1210
6.133333333244082,264.01898193359375,20221115_0832_BR-1210
6.133333333244082,263.2453,20230524_0902_BR-1210
6.133333333244082,270.8278503417969,20230824_0925_BR-1210
6.133333333244082,267.11737060546875,20231023_1358_BR-1210
6.133333333244082,259.2250061,20240306_0847_BR-1210
6.133333333244082,256.7604064941406,20240502_0858_BR-1210
6.133333333244082,246.09361267089844,20240516_0838_BR-1210
6.133333333244082,254.952392578125,GP_241009_BR1210
6.133333333418705,272.3132019042969,20221117_0815_BR-1210
6.133333333418705,267.5521240234375,20230111_0653_BR-1210
6.133333333418705,265.6531066894531,20230307_0737_BR-1210
6.133333333418705,262.9296569824219,20230504_0839_BR-1210
6.133333333418705,264.7527160644531,20230518_0856_BR-1210
6.133333333418705,257.01312255859375,20230615_0848_BR-1210
6.133333333418705,244.8078156,20240111_0851_BR-1210
6.133333333418705,250.6988983154297,GC_240625_BR1210
6.133333333418705,260.21209716796875,GP_240702_BR1210
6.133333333418705,257.07159423828125,GC_240730_BR1210
6.133333333418705,246.72216796875,GP_241022_BR1210
6.149999999965075,258.6817626953125,20221028_0906_BR-1210
6.149999999965075,264.25274658203125,20221115_0832_BR-1210
6.149999999965075,266.2386474609375,20230307_0737_BR-1210
6.149999999965075,263.51385498046875,20230504_0839_BR-1210
6.149999999965075,264.722412109375,20230518_0856_BR-1210
6.149999999965075,262.4175,20230524_0902_BR-1210
6.149999999965075,256.3739929199219,20230615_0848_BR-1210
6.149999999965075,271.1025390625,20230824_0925_BR-1210
6.149999999965075,267.0364685058594,20231023_1358_BR-1210
6.149999999965075,259.6174622,20240306_0847_BR-1210
6.149999999965075,257.5421447753906,20240502_0858_BR-1210
6.149999999965075,245.33114624023438,20240516_0838_BR-1210
6.149999999965075,250.3013153076172,GC_240625_BR1210
6.149999999965075,260.0582580566406,GP_240702_BR1210
6.149999999965075,257.0136413574219,GC_240730_BR1210
6.149999999965075,254.24424743652344,GP_241009_BR1210
6.149999999965075,246.75828552246094,GP_241022_BR1210
6.150000000139698,271.8539733886719,20221117_0815_BR-1210
6.150000000139698,267.2552490234375,20230111_0653_BR-1210
6.150000000139698,243.5796509,20240111_0851_BR-1210
6.166666666511446,267.3458557128906,20231023_1358_BR-1210
6.166666666686069,259.5695495605469,20221028_0906_BR-1210
6.166666666686069,263.70751953125,20221115_0832_BR-1210
6.166666666686069,272.72760009765625,20221117_0815_BR-1210
6.166666666686069,268.0029296875,20230111_0653_BR-1210
6.166666666686069,266.15948486328125,20230307_0737_BR-1210
6.166666666686069,266.5602722167969,20230504_0839_BR-1210
6.166666666686069,264.65386962890625,20230518_0856_BR-1210
6.166666666686069,262.0043,20230524_0902_BR-1210
6.166666666686069,258.5061340332031,20230615_0848_BR-1210
6.166666666686069,270.82098388671875,20230824_0925_BR-1210
6.166666666686069,243.4874878,20240111_0851_BR-1210
6.166666666686069,260.5007629,20240306_0847_BR-1210
6.166666666686069,256.9248352050781,20240502_0858_BR-1210
6.166666666686069,246.8412628173828,20240516_0838_BR-1210
6.166666666686069,249.86386108398438,GC_240625_BR1210
6.166666666686069,260.4725646972656,GP_240702_BR1210
6.166666666686069,257.6183776855469,GC_240730_BR1210
6.166666666686069,254.56837463378906,GP_241009_BR1210
6.166666666686069,247.2264862060547,GP_241022_BR1210
