Time (hours),Batch,DO_PV
0.26666666666278616,20231023_1358_BR-1210,95.68926239013672
0.26666666666278616,20240111_0851_BR-1210,96.38186646
0.26666666666278616,20240306_0847_BR-1210,94.8493576
0.26666666666278616,20240502_0858_BR-1210,96.86563110351562
0.26666666666278616,20240516_0838_BR-1210,96.11759948730469
0.26666666666278616,GC_240625_BR1210,98.83110809326172
0.26666666666278616,GP_240702_BR1210,97.31230926513672
0.26666666666278616,GC_240730_BR1210,95.0571060180664
0.26666666666278616,GP_241009_BR1210,96.11193084716797
0.26666666666278616,GP_241022_BR1210,86.48706817626953
0.283333333209157,20221028_0906_BR-1210,95.49456024169922
0.283333333209157,20221115_0832_BR-1210,94.68519592285156
0.283333333209157,20230524_0902_BR-1210,97.57453918
0.283333333209157,20231023_1358_BR-1210,95.60619354248047
0.283333333209157,GP_241009_BR1210,96.04967498779297
0.28333333338378,20221117_0815_BR-1210,97.03404998779297
0.28333333338378,20230111_0653_BR-1210,94.89238739013672
0.28333333338378,20230307_0737_BR-1210,95.7846450805664
0.28333333338378,20230504_0839_BR-1210,96.91346740722656
0.28333333338378,20230518_0856_BR-1210,98.99623107910156
0.28333333338378,20230615_0848_BR-1210,96.27000427246094
0.28333333338378,20230824_0925_BR-1210,96.66901397705078
0.28333333338378,20240111_0851_BR-1210,96.31578827
0.28333333338378,20240306_0847_BR-1210,94.74491119
0.28333333338378,20240502_0858_BR-1210,96.78945922851562
0.28333333338378,20240516_0838_BR-1210,96.04105377197266
0.28333333338378,GC_240625_BR1210,98.62906646728516
0.28333333338378,GP_240702_BR1210,97.24803161621094
0.28333333338378,GC_240730_BR1210,94.99486541748047
0.28333333338378,GP_241022_BR1210,86.25112915039062
0.2999999999301508,20221028_0906_BR-1210,95.41606140136719
0.2999999999301508,20221115_0832_BR-1210,94.60083770751953
0.2999999999301508,20230307_0737_BR-1210,95.69224548339844
0.2999999999301508,20230504_0839_BR-1210,96.82974243164062
0.2999999999301508,20230518_0856_BR-1210,98.8958740234375
0.2999999999301508,20230524_0902_BR-1210,97.48638153
0.2999999999301508,20230615_0848_BR-1210,96.17680358886719
0.2999999999301508,20230824_0925_BR-1210,96.56695556640625
0.2999999999301508,20231023_1358_BR-1210,95.52312469482422
0.2999999999301508,20240306_0847_BR-1210,94.64047241
0.2999999999301508,20240502_0858_BR-1210,96.71875
0.2999999999301508,20240516_0838_BR-1210,95.96450805664062
0.2999999999301508,GC_240730_BR1210,94.93262481689453
0.2999999999301508,GP_241009_BR1210,95.9874267578125
0.3000000001047738,20221117_0815_BR-1210,96.95024108886719
0.3000000001047738,20230111_0653_BR-1210,94.82078552246094
0.3000000001047738,20240111_0851_BR-1210,96.23282623
0.3000000001047738,GC_240625_BR1210,98.42703247070312
0.3000000001047738,GP_240702_BR1210,97.18375396728516
0.3000000001047738,GP_241022_BR1210,86.01519775390625
0.3166666666511446,20221028_0906_BR-1210,95.33755493164062
0.3166666666511446,20221115_0832_BR-1210,94.51648712158203
0.3166666666511446,20221117_0815_BR-1210,96.8664321899414
0.3166666666511446,20230111_0653_BR-1210,94.74917602539062
0.3166666666511446,20230307_0737_BR-1210,95.59984588623047
0.3166666666511446,20230504_0839_BR-1210,96.74601745605469
0.3166666666511446,20230518_0856_BR-1210,98.93746948242188
0.3166666666511446,20230524_0902_BR-1210,97.39822388
0.3166666666511446,20230615_0848_BR-1210,96.08360290527344
0.3166666666511446,20230824_0925_BR-1210,96.46489715576172
0.3166666666511446,20231023_1358_BR-1210,95.44004821777344
0.3166666666511446,20240306_0847_BR-1210,94.536026
0.3166666666511446,20240502_0858_BR-1210,96.64804077148438
0.3166666666511446,20240516_0838_BR-1210,95.8879623413086
0.3166666666511446,GC_240625_BR1210,98.22499084472656
0.3166666666511446,GP_240702_BR1210,97.11947631835938
0.3166666666511446,GC_240730_BR1210,94.8703842163086
0.3166666666511446,GP_241009_BR1210,95.9251708984375
0.3166666666511446,GP_241022_BR1210,85.77925872802734
0.3166666668257676,20240111_0851_BR-1210,96.14963531
0.33333333319751546,20221115_0832_BR-1210,94.43213653564453
0.33333333319751546,20231023_1358_BR-1210,95.35697937011719
0.33333333337213844,20221028_0906_BR-1210,95.25904846191406
0.33333333337213844,20221117_0815_BR-1210,96.78263092041016
0.33333333337213844,20230111_0653_BR-1210,94.67756652832031
0.33333333337213844,20230307_0737_BR-1210,95.5074462890625
0.33333333337213844,20230504_0839_BR-1210,96.66229248046875
0.33333333337213844,20230518_0856_BR-1210,98.97906494140625
0.33333333337213844,20230524_0902_BR-1210,97.31005859
0.33333333337213844,20230615_0848_BR-1210,95.99040222167969
0.33333333337213844,20230824_0925_BR-1210,96.36283874511719
0.33333333337213844,20240111_0851_BR-1210,96.06645203
0.33333333337213844,20240306_0847_BR-1210,94.43158722
0.33333333337213844,20240502_0858_BR-1210,96.57733154296875
0.33333333337213844,20240516_0838_BR-1210,95.81141662597656
0.33333333337213844,GC_240625_BR1210,98.02294921875
0.33333333337213844,GP_240702_BR1210,97.0551986694336
0.33333333337213844,GC_240730_BR1210,94.80814361572266
0.33333333337213844,GP_241009_BR1210,95.86292266845703
0.33333333337213844,GP_241022_BR1210,85.54331970214844
0.3499999999185093,20221028_0906_BR-1210,95.1805419921875
0.3499999999185093,20221115_0832_BR-1210,94.314208984375
0.3499999999185093,20230504_0839_BR-1210,96.57856750488281
0.3499999999185093,20230518_0856_BR-1210,99.02066802978516
0.3499999999185093,20230524_0902_BR-1210,97.22190094
0.3499999999185093,20230615_0848_BR-1210,95.89720153808594
0.3499999999185093,20230824_0925_BR-1210,96.26078033447266
0.3499999999185093,20231023_1358_BR-1210,95.2739028930664
0.3499999999185093,20240306_0847_BR-1210,94.32714081
0.3499999999185093,20240502_0858_BR-1210,96.50662231445312
0.3499999999185093,20240516_0838_BR-1210,95.73486328125
0.3499999999185093,GC_240730_BR1210,94.74590301513672
0.3499999999185093,GP_241009_BR1210,95.80066680908203
0.35000000009313226,20221117_0815_BR-1210,96.69882202148438
0.35000000009313226,20230111_0653_BR-1210,94.60596466064453
0.35000000009313226,20230307_0737_BR-1210,95.41504669189453
0.35000000009313226,20240111_0851_BR-1210,95.98326874
0.35000000009313226,GC_240625_BR1210,97.95997619628906
0.35000000009313226,GP_240702_BR1210,96.99092102050781
0.35000000009313226,GP_241022_BR1210,85.25911712646484
0.3666666666395031,20221028_0906_BR-1210,95.10203552246094
0.3666666666395031,20221115_0832_BR-1210,94.19599151611328
0.3666666666395031,20230307_0737_BR-1210,95.32264709472656
0.3666666666395031,20230504_0839_BR-1210,96.49484252929688
0.3666666666395031,20230518_0856_BR-1210,99.06226348876953
0.3666666666395031,20230524_0902_BR-1210,97.13374329
0.3666666666395031,20230615_0848_BR-1210,95.80399322509766
0.3666666666395031,20230824_0925_BR-1210,96.15872192382812
0.3666666666395031,20231023_1358_BR-1210,95.19083404541016
0.3666666666395031,20240306_0847_BR-1210,94.22270203
0.3666666666395031,20240502_0858_BR-1210,96.43590545654297
0.3666666666395031,20240516_0838_BR-1210,95.65831756591797
0.3666666666395031,GC_240625_BR1210,97.90831756591797
0.3666666666395031,GP_240702_BR1210,96.92664337158203
0.3666666666395031,GC_240730_BR1210,94.68366241455078
0.3666666666395031,GP_241009_BR1210,95.73841857910156
0.3666666666395031,GP_241022_BR1210,84.95379638671875
0.3666666668141261,20221117_0815_BR-1210,96.6150131225586
0.3666666668141261,20230111_0653_BR-1210,94.53435516357422
0.3666666668141261,20240111_0851_BR-1210,95.90007782
0.3833333331858739,20231023_1358_BR-1210,95.1077651977539
0.3833333333604969,20221028_0906_BR-1210,95.0235366821289
0.3833333333604969,20221115_0832_BR-1210,94.07777404785156
0.3833333333604969,20221117_0815_BR-1210,96.53120422363281
0.3833333333604969,20230111_0653_BR-1210,94.46275329589844
0.3833333333604969,20230307_0737_BR-1210,95.2302474975586
0.3833333333604969,20230504_0839_BR-1210,96.41111755371094
0.3833333333604969,20230518_0856_BR-1210,99.07710266113281
0.3833333333604969,20230524_0902_BR-1210,97.04558563
0.3833333333604969,20230615_0848_BR-1210,95.7107925415039
0.3833333333604969,20230824_0925_BR-1210,96.0566635131836
0.3833333333604969,20240111_0851_BR-1210,95.81689453
0.3833333333604969,20240306_0847_BR-1210,94.11826324
0.3833333333604969,20240502_0858_BR-1210,96.36519622802734
0.3833333333604969,20240516_0838_BR-1210,95.58177185058594
0.3833333333604969,GC_240625_BR1210,97.85665893554688
0.3833333333604969,GP_240702_BR1210,96.86236572265625
0.3833333333604969,GC_240730_BR1210,94.62142181396484
0.3833333333604969,GP_241009_BR1210,95.6761703491211
0.3833333333604969,GP_241022_BR1210,84.64846801757812
0.39999999990686774,20221028_0906_BR-1210,94.94503021240234
0.39999999990686774,20221115_0832_BR-1210,93.95954895019531
0.39999999990686774,20230524_0902_BR-1210,96.95742798
0.39999999990686774,20230824_0925_BR-1210,95.95460510253906
