Time (hours), Agitation_PV,Batch
6.199999999953434,259.50390625,GP_240702_BR1210
6.199999999953434,289.7537536621094,GC_240730_BR1210
6.199999999953434,271.3002624511719,GP_241009_BR1210
6.199999999953434,284.292236328125,GP_241022_BR1210
6.200000000128057,330.7608947753906,20221117_0815_BR-1210
6.200000000128057,228.11285400390625,20230111_0653_BR-1210
6.200000000128057,305.4220886,20240111_0851_BR-1210
6.216666666499805,329.3393249511719,20231023_1358_BR-1210
6.216666666674428,281.63287353515625,20221028_0906_BR-1210
6.216666666674428,286.410400390625,20221115_0832_BR-1210
6.216666666674428,330.76275634765625,20221117_0815_BR-1210
6.216666666674428,228.8468475341797,20230111_0653_BR-1210
6.216666666674428,319.5940856933594,20230307_0737_BR-1210
6.216666666674428,323.3529357910156,20230504_0839_BR-1210
6.216666666674428,134.61668395996094,20230518_0856_BR-1210
6.216666666674428,331.0266418,20230524_0902_BR-1210
6.216666666674428,314.4281311035156,20230615_0848_BR-1210
6.216666666674428,329.30194091796875,20230824_0925_BR-1210
6.216666666674428,301.7791748,20240111_0851_BR-1210
6.216666666674428,324.5515442,20240306_0847_BR-1210
6.216666666674428,286.0330505371094,20240502_0858_BR-1210
6.216666666674428,296.96063232421875,20240516_0838_BR-1210
6.216666666674428,262.3924865722656,GC_240625_BR1210
6.216666666674428,261.17242431640625,GP_240702_BR1210
6.216666666674428,291.38458251953125,GC_240730_BR1210
6.216666666674428,269.5775146484375,GP_241009_BR1210
6.216666666674428,286.0596923828125,GP_241022_BR1210
6.2333333332207985,282.6703796386719,20221028_0906_BR-1210
6.2333333332207985,288.9322814941406,20221115_0832_BR-1210
6.2333333332207985,330.9693298,20230524_0902_BR-1210
6.2333333332207985,330.7608642578125,20230824_0925_BR-1210
6.2333333332207985,330.83868408203125,20231023_1358_BR-1210
6.2333333332207985,270.2318115234375,GP_241009_BR1210
6.2333333333954215,330.7646179199219,20221117_0815_BR-1210
6.2333333333954215,232.36520385742188,20230111_0653_BR-1210
6.2333333333954215,321.4814453125,20230307_0737_BR-1210
6.2333333333954215,323.3547058105469,20230504_0839_BR-1210
6.2333333333954215,134.7689208984375,20230518_0856_BR-1210
6.2333333333954215,314.7550964355469,20230615_0848_BR-1210
6.2333333333954215,298.1377258,20240111_0851_BR-1210
6.2333333333954215,324.4223938,20240306_0847_BR-1210
6.2333333333954215,287.9888916015625,20240502_0858_BR-1210
6.2333333333954215,299.1677551269531,20240516_0838_BR-1210
6.2333333333954215,266.2864990234375,GC_240625_BR1210
6.2333333333954215,262.7330017089844,GP_240702_BR1210
6.2333333333954215,291.6648254394531,GC_240730_BR1210
6.2333333333954215,287.8436584472656,GP_241022_BR1210
6.249999999941792,283.5283203125,20221028_0906_BR-1210
6.249999999941792,291.45416259765625,20221115_0832_BR-1210
6.249999999941792,323.3687744140625,20230307_0737_BR-1210
6.249999999941792,323.3564453125,20230504_0839_BR-1210
6.249999999941792,134.92115783691406,20230518_0856_BR-1210
6.249999999941792,330.9255981,20230524_0902_BR-1210
6.249999999941792,315.08209228515625,20230615_0848_BR-1210
6.249999999941792,330.9248046875,20230824_0925_BR-1210
6.249999999941792,332.68310546875,20231023_1358_BR-1210
6.249999999941792,324.2932434,20240306_0847_BR-1210
6.249999999941792,288.57977294921875,20240502_0858_BR-1210
6.249999999941792,301.3493347167969,20240516_0838_BR-1210
6.249999999941792,263.5953369140625,GP_240702_BR1210
6.249999999941792,291.71405029296875,GC_240730_BR1210
6.249999999941792,270.8861083984375,GP_241009_BR1210
6.250000000116415,330.7664794921875,20221117_0815_BR-1210
6.250000000116415,234.7322998046875,20230111_0653_BR-1210
6.250000000116415,294.6530457,20240111_0851_BR-1210
6.250000000116415,268.35296630859375,GC_240625_BR1210
6.250000000116415,288.2301330566406,GP_241022_BR1210
6.266666666662786,284.2510986328125,20221028_0906_BR-1210
6.266666666662786,293.5953369140625,20221115_0832_BR-1210
6.266666666662786,330.768310546875,20221117_0815_BR-1210
6.266666666662786,236.08253479003906,20230111_0653_BR-1210
6.266666666662786,325.1979675292969,20230307_0737_BR-1210
6.266666666662786,323.35821533203125,20230504_0839_BR-1210
6.266666666662786,135.0734100341797,20230518_0856_BR-1210
6.266666666662786,330.8818359,20230524_0902_BR-1210
6.266666666662786,315.6658020019531,20230615_0848_BR-1210
6.266666666662786,331.0887451171875,20230824_0925_BR-1210
6.266666666662786,334.2113037109375,20231023_1358_BR-1210
6.266666666662786,295.1917419,20240111_0851_BR-1210
6.266666666662786,324.164093,20240306_0847_BR-1210
6.266666666662786,289.170654296875,20240502_0858_BR-1210
6.266666666662786,303.06805419921875,20240516_0838_BR-1210
6.266666666662786,270.0710754394531,GC_240625_BR1210
6.266666666662786,266.248291015625,GP_240702_BR1210
6.266666666662786,291.7632751464844,GC_240730_BR1210
6.266666666662786,271.5404052734375,GP_241009_BR1210
6.266666666662786,288.0747375488281,GP_241022_BR1210
6.283333333209157,285.7833251953125,20221028_0906_BR-1210
6.283333333209157,295.3292236328125,20221115_0832_BR-1210
6.283333333209157,330.8381042,20230524_0902_BR-1210
6.283333333209157,335.3896789550781,20231023_1358_BR-1210
6.283333333209157,271.9123229980469,GP_241009_BR1210
6.28333333338378,330.7701721191406,20221117_0815_BR-1210
6.28333333338378,235.8790740966797,20230111_0653_BR-1210
6.28333333338378,326.6088562011719,20230307_0737_BR-1210
6.28333333338378,323.3599853515625,20230504_0839_BR-1210
6.28333333338378,135.22564697265625,20230518_0856_BR-1210
6.28333333338378,317.4892883300781,20230615_0848_BR-1210
6.28333333338378,331.252685546875,20230824_0925_BR-1210
6.28333333338378,297.61026,20240111_0851_BR-1210
6.28333333338378,324.0349426,20240306_0847_BR-1210
6.28333333338378,289.7615051269531,20240502_0858_BR-1210
6.28333333338378,304.0414733886719,20240516_0838_BR-1210
6.28333333338378,272.0904846191406,GC_240625_BR1210
6.28333333338378,266.5503234863281,GP_240702_BR1210
6.28333333338378,291.775390625,GC_240730_BR1210
6.28333333338378,287.91937255859375,GP_241022_BR1210
6.299999999930151,287.7131652832031,20221028_0906_BR-1210
6.299999999930151,297.0630798339844,20221115_0832_BR-1210
6.299999999930151,325.99176025390625,20230307_0737_BR-1210
6.299999999930151,323.54595947265625,20230504_0839_BR-1210
6.299999999930151,135.3778839111328,20230518_0856_BR-1210
6.299999999930151,330.7943726,20230524_0902_BR-1210
6.299999999930151,320.4182434082031,20230615_0848_BR-1210
6.299999999930151,331.4166259765625,20230824_0925_BR-1210
6.299999999930151,336.0885925292969,20231023_1358_BR-1210
6.299999999930151,323.8205261,20240306_0847_BR-1210
6.299999999930151,290.3523864746094,20240502_0858_BR-1210
6.299999999930151,305.0148620605469,20240516_0838_BR-1210
6.299999999930151,287.7374572753906,GC_240730_BR1210
6.299999999930151,271.41668701171875,GP_241009_BR1210
6.300000000104774,330.5092468261719,20221117_0815_BR-1210
6.300000000104774,235.6756134033203,20230111_0653_BR-1210
6.300000000104774,300.0989075,20240111_0851_BR-1210
6.300000000104774,273.74627685546875,GC_240625_BR1210
6.300000000104774,268.1934814453125,GP_240702_BR1210
6.300000000104774,287.76397705078125,GP_241022_BR1210
6.316666666651145,287.94000244140625,20221028_0906_BR-1210
6.316666666651145,299.6368713378906,20221115_0832_BR-1210
6.316666666651145,329.0758972167969,20221117_0815_BR-1210
6.316666666651145,236.53880310058594,20230111_0653_BR-1210
6.316666666651145,324.0594787597656,20230307_0737_BR-1210
6.316666666651145,325.2522888183594,20230504_0839_BR-1210
6.316666666651145,135.53012084960938,20230518_0856_BR-1210
6.316666666651145,330.1208191,20230524_0902_BR-1210
6.316666666651145,322.92236328125,20230615_0848_BR-1210
6.316666666651145,331.58056640625,20230824_0925_BR-1210
6.316666666651145,336.3233947753906,20231023_1358_BR-1210
6.316666666651145,323.3096313,20240306_0847_BR-1210
6.316666666651145,290.433349609375,20240502_0858_BR-1210
6.316666666651145,306.2333679199219,20240516_0838_BR-1210
6.316666666651145,274.6658935546875,GC_240625_BR1210
6.316666666651145,270.11279296875,GP_240702_BR1210
6.316666666651145,288.626953125,GC_240730_BR1210
6.316666666651145,270.92108154296875,GP_241009_BR1210
6.316666666651145,287.70294189453125,GP_241022_BR1210
6.316666666825768,303.1663818,20240111_0851_BR-1210
6.3333333331975155,302.5430908203125,20221115_0832_BR-1210
6.3333333331975155,336.5581970214844,20231023_1358_BR-1210
6.333333333372138,288.11529541015625,20221028_0906_BR-1210
6.333333333372138,327.64251708984375,20221117_0815_BR-1210
6.333333333372138,239.27969360351562,20230111_0653_BR-1210
6.333333333372138,320.5973815917969,20230307_0737_BR-1210
6.333333333372138,326.9586181640625,20230504_0839_BR-1210
6.333333333372138,136.52391052246094,20230518_0856_BR-1210
6.333333333372138,329.177063,20230524_0902_BR-1210
6.333333333372138,324.7774353027344,20230615_0848_BR-1210
6.333333333372138,331.7445068359375,20230824_0925_BR-1210
6.333333333372138,306.2338562,20240111_0851_BR-1210
6.333333333372138,323.0329895,20240306_0847_BR-1210
6.333333333372138,290.4574890136719,20240502_0858_BR-1210
6.333333333372138,307.714111328125,20240516_0838_BR-1210
6.333333333372138,275.321533203125,GC_240625_BR1210
6.333333333372138,272.4493408203125,GP_240702_BR1210
6.333333333372138,290.2196044921875,GC_240730_BR1210
6.333333333372138,270.42547607421875,GP_241009_BR1210
6.333333333372138,287.20782470703125,GP_241022_BR1210
6.349999999918509,288.2905578613281,20221028_0906_BR-1210
6.349999999918509,305.7703552246094,20221115_0832_BR-1210
6.349999999918509,328.6649475097656,20230504_0839_BR-1210
6.349999999918509,138.21853637695312,20230518_0856_BR-1210
6.349999999918509,328.2333069,20230524_0902_BR-1210
6.349999999918509,326.6325378417969,20230615_0848_BR-1210
6.349999999918509,331.908447265625,20230824_0925_BR-1210
6.349999999918509,336.79302978515625,20231023_1358_BR-1210
6.349999999918509,322.7563477,20240306_0847_BR-1210
6.349999999918509,290.4816589355469,20240502_0858_BR-1210
6.349999999918509,308.4969482421875,20240516_0838_BR-1210
6.349999999918509,290.5497131347656,GC_240730_BR1210
6.349999999918509,269.9332580566406,GP_241009_BR1210
6.350000000093132,326.20916748046875,20221117_0815_BR-1210
6.350000000093132,241.38186645507812,20230111_0653_BR-1210
6.350000000093132,317.13531494140625,20230307_0737_BR-1210
6.350000000093132,309.9193115,20240111_0851_BR-1210
6.350000000093132,275.725830078125,GC_240625_BR1210
6.350000000093132,274.5058898925781,GP_240702_BR1210
6.350000000093132,284.265869140625,GP_241022_BR1210
6.366666666639503,288.9697570800781,20221028_0906_BR-1210
6.366666666639503,310.4298400878906,20221115_0832_BR-1210
6.366666666639503,313.6732177734375,20230307_0737_BR-1210
6.366666666639503,330.1736145019531,20230504_0839_BR-1210
6.366666666639503,138.5408935546875,20230518_0856_BR-1210
6.366666666639503,327.2895813,20230524_0902_BR-1210
6.366666666639503,328.1552734375,20230615_0848_BR-1210
6.366666666639503,332.0723876953125,20230824_0925_BR-1210
6.366666666639503,337.02783203125,20231023_1358_BR-1210
6.366666666639503,322.4796753,20240306_0847_BR-1210
6.366666666639503,290.50579833984375,20240502_0858_BR-1210
6.366666666639503,308.7808532714844,20240516_0838_BR-1210
6.366666666639503,277.5285949707031,GC_240625_BR1210
6.366666666639503,273.5773010253906,GP_240702_BR1210
6.366666666639503,290.8798522949219,GC_240730_BR1210
6.366666666639503,269.7159729003906,GP_241009_BR1210
6.366666666639503,282.67926025390625,GP_241022_BR1210
6.366666666814126,324.6052551269531,20221117_0815_BR-1210
6.366666666814126,241.80149841308594,20230111_0653_BR-1210
6.366666666814126,314.2885132,20240111_0851_BR-1210
6.383333333185874,338.09552001953125,20231023_1358_BR-1210
6.383333333360497,291.0074462890625,20221028_0906_BR-1210
6.383333333360497,314.5531005859375,20221115_0832_BR-1210
6.383333333360497,322.9630126953125,20221117_0815_BR-1210
6.383333333360497,243.17247009277344,20230111_0653_BR-1210
6.383333333360497,310.41827392578125,20230307_0737_BR-1210
6.383333333360497,331.3955383300781,20230504_0839_BR-1210
6.383333333360497,138.5460968017578,20230518_0856_BR-1210
6.383333333360497,326.3458252,20230524_0902_BR-1210
6.383333333360497,328.8860778808594,20230615_0848_BR-1210
6.383333333360497,332.236328125,20230824_0925_BR-1210
6.383333333360497,318.2505798,20240111_0851_BR-1210
6.383333333360497,322.1894836,20240306_0847_BR-1210
6.383333333360497,290.5299377441406,20240502_0858_BR-1210
6.383333333360497,309.0647277832031,20240516_0838_BR-1210
6.383333333360497,279.3614807128906,GC_240625_BR1210
6.383333333360497,273.9587707519531,GP_240702_BR1210
6.383333333360497,291.2099609375,GC_240730_BR1210
6.383333333360497,269.4986572265625,GP_241009_BR1210
6.383333333360497,281.7601623535156,GP_241022_BR1210
6.399999999906868,291.7117919921875,20221028_0906_BR-1210
6.399999999906868,315.6824645996094,20221115_0832_BR-1210
6.399999999906868,326.0292969,20230524_0902_BR-1210
6.399999999906868,332.4002685546875,20230824_0925_BR-1210
6.399999999906868,338.82391357421875,20231023_1358_BR-1210
6.399999999906868,321.0881042,20240306_0847_BR-1210
6.399999999906868,309.3486328125,20240516_0838_BR-1210
6.399999999906868,268.95941162109375,GP_241009_BR1210
6.400000000081491,321.3207702636719,20221117_0815_BR-1210
6.400000000081491,244.35818481445312,20230111_0653_BR-1210
6.400000000081491,308.2328796386719,20230307_0737_BR-1210
6.400000000081491,332.6174621582031,20230504_0839_BR-1210
6.400000000081491,139.97360229492188,20230518_0856_BR-1210
6.400000000081491,329.6169128417969,20230615_0848_BR-1210
6.400000000081491,321.2371826,20240111_0851_BR-1210
6.400000000081491,290.40899658203125,20240502_0858_BR-1210
6.400000000081491,280.2074279785156,GC_240625_BR1210
6.400000000081491,276.2452697753906,GP_240702_BR1210
6.400000000081491,291.54010009765625,GC_240730_BR1210
6.400000000081491,281.3786926269531,GP_241022_BR1210
6.416666666627862,292.27447509765625,20221028_0906_BR-1210
6.416666666627862,315.4993591308594,20221115_0832_BR-1210
6.416666666627862,306.51300048828125,20230307_0737_BR-1210
6.416666666627862,333.9197998046875,20230504_0839_BR-1210
6.416666666627862,141.43170166015625,20230518_0856_BR-1210
6.416666666627862,325.7826538,20230524_0902_BR-1210
6.416666666627862,330.6097106933594,20230615_0848_BR-1210
6.416666666627862,331.6103210449219,20230824_0925_BR-1210
6.416666666627862,338.6148376464844,20231023_1358_BR-1210
6.416666666627862,319.9867554,20240306_0847_BR-1210
6.416666666627862,290.2438049316406,20240502_0858_BR-1210
6.416666666627862,310.0219421386719,20240516_0838_BR-1210
6.416666666627862,280.88116455078125,GC_240625_BR1210
6.416666666627862,278.1053466796875,GP_240702_BR1210
6.416666666627862,291.4333190917969,GC_240730_BR1210
6.416666666627862,267.8924560546875,GP_241009_BR1210
6.416666666627862,280.9972229003906,GP_241022_BR1210
6.4166666668024845,318.90008544921875,20221117_0815_BR-1210
6.4166666668024845,244.93675231933594,20230111_0653_BR-1210
6.4166666668024845,323.2539368,20240111_0851_BR-1210
6.433333333174232,338.40576171875,20231023_1358_BR-1210
6.433333333348855,292.8371276855469,20221028_0906_BR-1210
6.433333333348855,315.2394104003906,20221115_0832_BR-1210
6.433333333348855,315.7264709472656,20221117_0815_BR-1210
6.433333333348855,247.26077270507812,20230111_0653_BR-1210
6.433333333348855,305.1091613769531,20230307_0737_BR-1210
6.433333333348855,335.5281982421875,20230504_0839_BR-1210
6.433333333348855,142.68775939941406,20230518_0856_BR-1210
6.433333333348855,325.5360107,20230524_0902_BR-1210
6.433333333348855,332.48486328125,20230615_0848_BR-1210
6.433333333348855,330.5087890625,20230824_0925_BR-1210
6.433333333348855,325.2707214,20240111_0851_BR-1210
6.433333333348855,318.885376,20240306_0847_BR-1210
6.433333333348855,290.0786437988281,20240502_0858_BR-1210
6.433333333348855,310.35308837890625,20240516_0838_BR-1210
6.433333333348855,281.61798095703125,GC_240625_BR1210
6.433333333348855,279.5577087402344,GP_240702_BR1210
6.433333333348855,290.24249267578125,GC_240730_BR1210
6.433333333348855,266.8334045410156,GP_241009_BR1210
6.433333333348855,280.3446044921875,GP_241022_BR1210
6.449999999895226,293.3998107910156,20221028_0906_BR-1210
6.449999999895226,314.1313171386719,20221115_0832_BR-1210
6.449999999895226,323.428009,20230524_0902_BR-1210
6.449999999895226,329.40728759765625,20230824_0925_BR-1210
6.449999999895226,338.1966857910156,20231023_1358_BR-1210
6.449999999895226,318.3101807,20240306_0847_BR-1210
6.449999999895226,265.7430114746094,GP_241009_BR1210
6.450000000069849,313.11004638671875,20221117_0815_BR-1210
6.450000000069849,247.9744873046875,20230111_0653_BR-1210
6.450000000069849,303.77679443359375,20230307_0737_BR-1210
6.450000000069849,337.1365661621094,20230504_0839_BR-1210
6.450000000069849,143.19393920898438,20230518_0856_BR-1210
6.450000000069849,334.3600158691406,20230615_0848_BR-1210
6.450000000069849,327.2874756,20240111_0851_BR-1210
6.450000000069849,289.9134826660156,20240502_0858_BR-1210
6.450000000069849,309.85772705078125,20240516_0838_BR-1210
6.450000000069849,282.35479736328125,GC_240625_BR1210
6.450000000069849,280.8842468261719,GP_240702_BR1210
6.450000000069849,289.05169677734375,GC_240730_BR1210
6.450000000069849,279.58819580078125,GP_241022_BR1210
6.46666666661622,293.9624938964844,20221028_0906_BR-1210
6.46666666661622,313.0232238769531,20221115_0832_BR-1210
6.46666666661622,303.12042236328125,20230307_0737_BR-1210
6.46666666661622,337.2186279296875,20230504_0839_BR-1210
6.46666666661622,143.733642578125,20230518_0856_BR-1210
6.46666666661622,321.3196411,20230524_0902_BR-1210
6.46666666661622,334.64898681640625,20230615_0848_BR-1210
6.46666666661622,328.3057861328125,20230824_0925_BR-1210
6.46666666661622,337.98760986328125,20231023_1358_BR-1210
6.46666666661622,317.7829285,20240306_0847_BR-1210
6.46666666661622,289.748291015625,20240502_0858_BR-1210
6.46666666661622,309.01531982421875,20240516_0838_BR-1210
6.46666666661622,280.7939758300781,GP_240702_BR1210
6.46666666661622,289.0557861328125,GC_240730_BR1210
6.46666666661622,264.45550537109375,GP_241009_BR1210
6.46666666661622,279.12158203125,GP_241022_BR1210
6.466666666790843,308.9295654296875,20221117_0815_BR-1210
6.466666666790843,247.65928649902344,20230111_0653_BR-1210
6.466666666790843,329.7159424,20240111_0851_BR-1210
6.466666666790843,282.8077087402344,GC_240625_BR1210
6.483333333162591,337.7785339355469,20231023_1358_BR-1210
6.483333333337214,295.73583984375,20221028_0906_BR-1210
6.483333333337214,313.49395751953125,20221115_0832_BR-1210
6.483333333337214,304.7491149902344,20221117_0815_BR-1210
6.483333333337214,249.33811950683594,20230111_0653_BR-1210
6.483333333337214,302.90740966796875,20230307_0737_BR-1210
6.483333333337214,336.7684326171875,20230504_0839_BR-1210
6.483333333337214,144.97430419921875,20230518_0856_BR-1210
6.483333333337214,318.156311,20230524_0902_BR-1210
6.483333333337214,334.4432373046875,20230615_0848_BR-1210
6.483333333337214,327.1811828613281,20230824_0925_BR-1210
6.483333333337214,330.8731689,20240111_0851_BR-1210
6.483333333337214,316.3199768,20240306_0847_BR-1210
6.483333333337214,289.5831298828125,20240502_0858_BR-1210
6.483333333337214,307.6139221191406,20240516_0838_BR-1210
6.483333333337214,283.12640380859375,GC_240625_BR1210
6.483333333337214,280.20745849609375,GP_240702_BR1210
6.483333333337214,289.3211669921875,GC_240730_BR1210
6.483333333337214,263.1679992675781,GP_241009_BR1210
6.483333333337214,278.65496826171875,GP_241022_BR1210
6.499999999883585,297.63787841796875,20221028_0906_BR-1210
6.499999999883585,313.9918212890625,20221115_0832_BR-1210
6.499999999883585,314.7816772,20230524_0902_BR-1210
6.499999999883585,325.81494140625,20230824_0925_BR-1210
6.499999999883585,337.5469665527344,20231023_1358_BR-1210
6.499999999883585,262.005859375,GP_241009_BR1210
6.500000000058208,300.56866455078125,20221117_0815_BR-1210
6.500000000058208,251.6721649169922,20230111_0653_BR-1210
6.500000000058208,303.37176513671875,20230307_0737_BR-1210
6.500000000058208,335.3366394042969,20230504_0839_BR-1210
6.500000000058208,146.21495056152344,20230518_0856_BR-1210
6.500000000058208,334.23748779296875,20230615_0848_BR-1210
6.500000000058208,331.3138428,20240111_0851_BR-1210
6.500000000058208,313.9690857,20240306_0847_BR-1210
6.500000000058208,289.16058349609375,20240502_0858_BR-1210
6.500000000058208,306.94805908203125,20240516_0838_BR-1210
6.500000000058208,283.445068359375,GC_240625_BR1210
6.500000000058208,279.67657470703125,GP_240702_BR1210
6.500000000058208,289.0695495605469,GC_240730_BR1210
6.500000000058208,277.04888916015625,GP_241022_BR1210
6.5166666666045785,298.91583251953125,20221028_0906_BR-1210
6.5166666666045785,315.17706298828125,20221115_0832_BR-1210
6.5166666666045785,303.8360900878906,20230307_0737_BR-1210
6.5166666666045785,332.0992736816406,20230504_0839_BR-1210
6.5166666666045785,147.4556121826172,20230518_0856_BR-1210
6.5166666666045785,311.4070435,20230524_0902_BR-1210
6.5166666666045785,331.9892578125,20230615_0848_BR-1210
6.5166666666045785,324.4486999511719,20230824_0925_BR-1210
6.5166666666045785,337.2779541015625,20231023_1358_BR-1210
6.5166666666045785,311.4388123,20240306_0847_BR-1210
6.5166666666045785,288.13677978515625,20240502_0858_BR-1210
6.5166666666045785,306.5276794433594,20240516_0838_BR-1210
6.5166666666045785,279.4515380859375,GP_240702_BR1210
6.5166666666045785,288.34185791015625,GC_240730_BR1210
6.5166666666045785,261.1893310546875,GP_241009_BR1210
6.5166666667792015,298.03863525390625,20221117_0815_BR-1210
6.5166666667792015,252.13864135742188,20230111_0653_BR-1210
6.5166666667792015,331.7544861,20240111_0851_BR-1210
6.5166666667792015,283.76373291015625,GC_240625_BR1210
6.5166666667792015,273.2337951660156,GP_241022_BR1210
6.533333333325572,299.65631103515625,20221028_0906_BR-1210
6.533333333325572,317.3257141113281,20221115_0832_BR-1210
6.533333333325572,295.5959167480469,20221117_0815_BR-1210
6.533333333325572,253.13851928710938,20230111_0653_BR-1210
6.533333333325572,304.3004150390625,20230307_0737_BR-1210
6.533333333325572,325.9927673339844,20230504_0839_BR-1210
6.533333333325572,148.7100830078125,20230518_0856_BR-1210
6.533333333325572,308.0324097,20230524_0902_BR-1210
6.533333333325572,327.64837646484375,20230615_0848_BR-1210
6.533333333325572,322.75567626953125,20230824_0925_BR-1210
6.533333333325572,337.0089111328125,20231023_1358_BR-1210
6.533333333325572,308.9085693,20240306_0847_BR-1210
6.533333333325572,287.1130065917969,20240502_0858_BR-1210
6.533333333325572,306.1072998046875,20240516_0838_BR-1210
6.533333333325572,283.7670593261719,GC_240625_BR1210
6.533333333325572,279.2265319824219,GP_240702_BR1210
6.533333333325572,287.6141357421875,GC_240730_BR1210
6.533333333325572,262.02777099609375,GP_241009_BR1210
6.533333333325572,271.62860107421875,GP_241022_BR1210
6.533333333500195,331.8752136,20240111_0851_BR-1210
6.549999999871943,300.2099609375,20221028_0906_BR-1210
6.549999999871943,319.4743347167969,20221115_0832_BR-1210
6.549999999871943,336.7398986816406,20231023_1358_BR-1210
6.549999999871943,262.8662109375,GP_241009_BR1210
6.550000000046566,293.1532287597656,20221117_0815_BR-1210
6.550000000046566,254.15460205078125,20230111_0653_BR-1210
6.550000000046566,304.7647705078125,20230307_0737_BR-1210
6.550000000046566,317.80108642578125,20230504_0839_BR-1210
6.550000000046566,149.98719787597656,20230518_0856_BR-1210
6.550000000046566,304.5262146,20230524_0902_BR-1210
6.550000000046566,321.94830322265625,20230615_0848_BR-1210
6.550000000046566,318.6773681640625,20230824_0925_BR-1210
6.550000000046566,331.8843384,20240111_0851_BR-1210
6.550000000046566,306.9012756,20240306_0847_BR-1210
6.550000000046566,286.5333251953125,20240502_0858_BR-1210
6.550000000046566,304.93597412109375,20240516_0838_BR-1210
6.550000000046566,283.5410461425781,GC_240625_BR1210
6.550000000046566,278.7159729003906,GP_240702_BR1210
6.550000000046566,287.3927001953125,GC_240730_BR1210
6.550000000046566,271.0070495605469,GP_241022_BR1210
6.566666666592937,300.7272644042969,20221028_0906_BR-1210
6.566666666592937,321.63433837890625,20221115_0832_BR-1210
6.566666666592937,305.2290954589844,20230307_0737_BR-1210
6.566666666592937,309.7347412109375,20230504_0839_BR-1210
6.566666666592937,151.19126892089844,20230518_0856_BR-1210
6.566666666592937,298.5124207,20230524_0902_BR-1210
6.566666666592937,317.4700927734375,20230615_0848_BR-1210
6.566666666592937,315.3511657714844,20230824_0925_BR-1210
6.566666666592937,336.4708557128906,20231023_1358_BR-1210
6.566666666592937,305.5948486,20240306_0847_BR-1210
6.566666666592937,286.34259033203125,20240502_0858_BR-1210
6.566666666592937,302.96112060546875,20240516_0838_BR-1210
6.566666666592937,287.78033447265625,GC_240730_BR1210
6.566666666592937,261.70062255859375,GP_241009_BR1210
6.56666666676756,292.4707336425781,20221117_0815_BR-1210
6.56666666676756,254.71469116210938,20230111_0653_BR-1210
6.56666666676756,331.8934937,20240111_0851_BR-1210
6.56666666676756,283.31500244140625,GC_240625_BR1210
6.56666666676756,276.9660339355469,GP_240702_BR1210
6.56666666676756,270.385498046875,GP_241022_BR1210
6.583333333313931,301.24456787109375,20221028_0906_BR-1210
6.583333333313931,324.47454833984375,20221115_0832_BR-1210
6.583333333313931,291.9575500488281,20221117_0815_BR-1210
6.583333333313931,255.27476501464844,20230111_0653_BR-1210
6.583333333313931,306.0401916503906,20230307_0737_BR-1210
6.583333333313931,301.6683654785156,20230504_0839_BR-1210
6.583333333313931,151.54310607910156,20230518_0856_BR-1210
6.583333333313931,291.7857056,20230524_0902_BR-1210
6.583333333313931,313.8566589355469,20230615_0848_BR-1210
6.583333333313931,312.286865234375,20230824_0925_BR-1210
6.583333333313931,335.4598083496094,20231023_1358_BR-1210
6.583333333313931,303.3059998,20240306_0847_BR-1210
6.583333333313931,286.1518249511719,20240502_0858_BR-1210
6.583333333313931,300.98626708984375,20240516_0838_BR-1210
6.583333333313931,283.0889892578125,GC_240625_BR1210
6.583333333313931,275.21612548828125,GP_240702_BR1210
6.583333333313931,287.6177673339844,GC_240730_BR1210
6.583333333313931,259.7253723144531,GP_241009_BR1210
6.583333333313931,269.6891784667969,GP_241022_BR1210
6.583333333488554,331.7438049,20240111_0851_BR-1210
6.599999999860302,334.3736572265625,20231023_1358_BR-1210
6.600000000034925,301.4864196777344,20221028_0906_BR-1210
6.600000000034925,327.31475830078125,20221115_0832_BR-1210
6.600000000034925,292.5093994140625,20221117_0815_BR-1210
6.600000000034925,255.8348388671875,20230111_0653_BR-1210
6.600000000034925,307.6775817871094,20230307_0737_BR-1210
6.600000000034925,293.60198974609375,20230504_0839_BR-1210
6.600000000034925,151.8949432373047,20230518_0856_BR-1210
6.600000000034925,284.4345703,20230524_0902_BR-1210
6.600000000034925,309.8379821777344,20230615_0848_BR-1210
6.600000000034925,309.36712646484375,20230824_0925_BR-1210
6.600000000034925,331.272644,20240111_0851_BR-1210
6.600000000034925,301.9935913,20240306_0847_BR-1210
6.600000000034925,285.76019287109375,20240502_0858_BR-1210
6.600000000034925,300.1640319824219,20240516_0838_BR-1210
6.600000000034925,282.86297607421875,GC_240625_BR1210
6.600000000034925,273.8327331542969,GP_240702_BR1210
6.600000000034925,286.5845947265625,GC_240730_BR1210
6.600000000034925,257.51275634765625,GP_241009_BR1210
6.600000000034925,268.5819091796875,GP_241022_BR1210
6.616666666581295,301.49102783203125,20221028_0906_BR-1210
6.616666666581295,330.15496826171875,20221115_0832_BR-1210
6.616666666581295,286.53485107421875,20230504_0839_BR-1210
6.616666666581295,152.90951538085938,20230518_0856_BR-1210
6.616666666581295,278.9746704,20230524_0902_BR-1210
6.616666666581295,306.016845703125,20230615_0848_BR-1210
6.616666666581295,308.06903076171875,20230824_0925_BR-1210
6.616666666581295,333.28753662109375,20231023_1358_BR-1210
6.616666666581295,301.7259521,20240306_0847_BR-1210
