Time (hours), Air_Sparge_PV,Batch
4.766666666662786,198.43551635742188,GC_240730_BR1210
4.766666666662786,198.83705139160156,GP_241009_BR1210
4.766666666662786,199.0879364013672,GP_241022_BR1210
4.783333333209157,198.55673217773438,20221028_0906_BR-1210
4.783333333209157,199.434814453125,20221115_0832_BR-1210
4.783333333209157,198.6720123,20230524_0902_BR-1210
4.783333333209157,198.78643798828125,20231023_1358_BR-1210
4.783333333209157,198.83702087402344,GP_241009_BR1210
4.78333333338378,198.96726989746094,20221117_0815_BR-1210
4.78333333338378,199.078125,20230111_0653_BR-1210
4.78333333338378,198.90147399902344,20230307_0737_BR-1210
4.78333333338378,199.31558227539062,20230504_0839_BR-1210
4.78333333338378,198.8500518798828,20230518_0856_BR-1210
4.78333333338378,198.9571990966797,20230615_0848_BR-1210
4.78333333338378,199.05259704589844,20230824_0925_BR-1210
4.78333333338378,198.7560425,20240111_0851_BR-1210
4.78333333338378,199.0218201,20240306_0847_BR-1210
4.78333333338378,198.74575805664062,20240502_0858_BR-1210
4.78333333338378,198.7095489501953,20240516_0838_BR-1210
4.78333333338378,198.74014282226562,GC_240625_BR1210
4.78333333338378,198.7686767578125,GP_240702_BR1210
4.78333333338378,198.9913330078125,GC_240730_BR1210
4.78333333338378,199.0877685546875,GP_241022_BR1210
4.799999999930151,198.52786254882812,20221028_0906_BR-1210
4.799999999930151,198.74864196777344,20221115_0832_BR-1210
4.799999999930151,198.90135192871094,20230307_0737_BR-1210
4.799999999930151,198.28125,20230504_0839_BR-1210
4.799999999930151,198.85047912597656,20230518_0856_BR-1210
4.799999999930151,198.6725006,20230524_0902_BR-1210
4.799999999930151,198.95639038085938,20230615_0848_BR-1210
4.799999999930151,199.05218505859375,20230824_0925_BR-1210
4.799999999930151,198.78701782226562,20231023_1358_BR-1210
4.799999999930151,199.0189209,20240306_0847_BR-1210
4.799999999930151,198.74607849121094,20240502_0858_BR-1210
4.799999999930151,198.7095184326172,20240516_0838_BR-1210
4.799999999930151,199.00144958496094,GC_240730_BR1210
4.799999999930151,198.8369903564453,GP_241009_BR1210
4.800000000104774,198.84031677246094,20221117_0815_BR-1210
4.800000000104774,198.71884155273438,20230111_0653_BR-1210
4.800000000104774,198.7564087,20240111_0851_BR-1210
4.800000000104774,198.74020385742188,GC_240625_BR1210
4.800000000104774,198.77037048339844,GP_240702_BR1210
4.800000000104774,199.08758544921875,GP_241022_BR1210
4.816666666651145,198.68663024902344,20221028_0906_BR-1210
4.816666666651145,199.39035034179688,20221115_0832_BR-1210
4.816666666651145,198.99061584472656,20221117_0815_BR-1210
4.816666666651145,199.7318878173828,20230111_0653_BR-1210
4.816666666651145,198.90121459960938,20230307_0737_BR-1210
4.816666666651145,198.96168518066406,20230504_0839_BR-1210
4.816666666651145,198.8509063720703,20230518_0856_BR-1210
4.816666666651145,198.6729889,20230524_0902_BR-1210
4.816666666651145,198.95558166503906,20230615_0848_BR-1210
4.816666666651145,199.05178833007812,20230824_0925_BR-1210
4.816666666651145,198.78758239746094,20231023_1358_BR-1210
4.816666666651145,199.0160217,20240306_0847_BR-1210
4.816666666651145,198.7463836669922,20240502_0858_BR-1210
4.816666666651145,198.70950317382812,20240516_0838_BR-1210
4.816666666651145,198.74026489257812,GC_240625_BR1210
4.816666666651145,198.77207946777344,GP_240702_BR1210
4.816666666651145,198.6820068359375,GC_240730_BR1210
4.816666666651145,198.83697509765625,GP_241009_BR1210
4.816666666651145,199.08741760253906,GP_241022_BR1210
4.816666666825768,198.7567749,20240111_0851_BR-1210
4.8333333331975155,198.59747314453125,20221115_0832_BR-1210
4.8333333331975155,198.78814697265625,20231023_1358_BR-1210
4.833333333372138,198.7857666015625,20221028_0906_BR-1210
4.833333333372138,198.77713012695312,20221117_0815_BR-1210
4.833333333372138,198.92613220214844,20230111_0653_BR-1210
4.833333333372138,198.9010772705078,20230307_0737_BR-1210
4.833333333372138,198.92141723632812,20230504_0839_BR-1210
4.833333333372138,198.85134887695312,20230518_0856_BR-1210
4.833333333372138,198.6734924,20230524_0902_BR-1210
4.833333333372138,198.95477294921875,20230615_0848_BR-1210
4.833333333372138,199.0513916015625,20230824_0925_BR-1210
4.833333333372138,198.7571259,20240111_0851_BR-1210
4.833333333372138,199.0131378,20240306_0847_BR-1210
4.833333333372138,198.7467041015625,20240502_0858_BR-1210
4.833333333372138,198.70947265625,20240516_0838_BR-1210
4.833333333372138,198.74032592773438,GC_240625_BR1210
4.833333333372138,198.77377319335938,GP_240702_BR1210
4.833333333372138,198.77838134765625,GC_240730_BR1210
4.833333333372138,198.83694458007812,GP_241009_BR1210
4.833333333372138,199.08724975585938,GP_241022_BR1210
4.849999999918509,198.60513305664062,20221028_0906_BR-1210
4.849999999918509,198.74581909179688,20221115_0832_BR-1210
4.849999999918509,198.46823120117188,20230504_0839_BR-1210
4.849999999918509,198.85177612304688,20230518_0856_BR-1210
4.849999999918509,198.6739807,20230524_0902_BR-1210
4.849999999918509,198.95394897460938,20230615_0848_BR-1210
4.849999999918509,199.0509796142578,20230824_0925_BR-1210
4.849999999918509,198.78871154785156,20231023_1358_BR-1210
4.849999999918509,199.0102386,20240306_0847_BR-1210
4.849999999918509,198.7470245361328,20240502_0858_BR-1210
4.849999999918509,198.70945739746094,20240516_0838_BR-1210
4.849999999918509,198.83546447753906,GC_240730_BR1210
4.849999999918509,198.8369140625,GP_241009_BR1210
4.850000000093132,199.1458740234375,20221117_0815_BR-1210
4.850000000093132,198.5433349609375,20230111_0653_BR-1210
4.850000000093132,198.90093994140625,20230307_0737_BR-1210
4.850000000093132,198.7574921,20240111_0851_BR-1210
4.850000000093132,198.74037170410156,GC_240625_BR1210
4.850000000093132,198.77548217773438,GP_240702_BR1210
4.850000000093132,199.08706665039062,GP_241022_BR1210
4.866666666639503,198.4768524169922,20221028_0906_BR-1210
4.866666666639503,198.4806365966797,20221115_0832_BR-1210
4.866666666639503,198.9008026123047,20230307_0737_BR-1210
4.866666666639503,198.77935791015625,20230504_0839_BR-1210
4.866666666639503,198.85220336914062,20230518_0856_BR-1210
4.866666666639503,198.674469,20230524_0902_BR-1210
4.866666666639503,198.95314025878906,20230615_0848_BR-1210
4.866666666639503,199.0505828857422,20230824_0925_BR-1210
4.866666666639503,198.78927612304688,20231023_1358_BR-1210
4.866666666639503,199.0073395,20240306_0847_BR-1210
4.866666666639503,198.74732971191406,20240502_0858_BR-1210
4.866666666639503,198.70944213867188,20240516_0838_BR-1210
4.866666666639503,198.7404327392578,GC_240625_BR1210
4.866666666639503,198.7771759033203,GP_240702_BR1210
4.866666666639503,199.4121856689453,GC_240730_BR1210
4.866666666639503,198.83688354492188,GP_241009_BR1210
4.866666666639503,199.08689880371094,GP_241022_BR1210
4.866666666814126,199.2224884033203,20221117_0815_BR-1210
4.866666666814126,199.81105041503906,20230111_0653_BR-1210
4.866666666814126,198.7578583,20240111_0851_BR-1210
4.883333333185874,198.7898406982422,20231023_1358_BR-1210
4.883333333360497,199.1808624267578,20221028_0906_BR-1210
4.883333333360497,198.8202667236328,20221115_0832_BR-1210
4.883333333360497,199.04481506347656,20221117_0815_BR-1210
4.883333333360497,198.8186798095703,20230111_0653_BR-1210
4.883333333360497,198.90066528320312,20230307_0737_BR-1210
4.883333333360497,198.83843994140625,20230504_0839_BR-1210
4.883333333360497,198.85264587402344,20230518_0856_BR-1210
4.883333333360497,198.6749725,20230524_0902_BR-1210
4.883333333360497,198.95233154296875,20230615_0848_BR-1210
4.883333333360497,199.0501708984375,20230824_0925_BR-1210
4.883333333360497,198.7582245,20240111_0851_BR-1210
4.883333333360497,199.0044556,20240306_0847_BR-1210
4.883333333360497,198.74765014648438,20240502_0858_BR-1210
4.883333333360497,198.70941162109375,20240516_0838_BR-1210
4.883333333360497,198.74049377441406,GC_240625_BR1210
4.883333333360497,198.7788848876953,GP_240702_BR1210
4.883333333360497,198.8370361328125,GC_240730_BR1210
4.883333333360497,198.83685302734375,GP_241009_BR1210
4.883333333360497,199.08673095703125,GP_241022_BR1210
4.899999999906868,199.01718139648438,20221028_0906_BR-1210
4.899999999906868,198.99981689453125,20221115_0832_BR-1210
4.899999999906868,198.6754608,20230524_0902_BR-1210
4.899999999906868,199.04977416992188,20230824_0925_BR-1210
4.899999999906868,198.7904052734375,20231023_1358_BR-1210
4.899999999906868,199.0015564,20240306_0847_BR-1210
4.899999999906868,198.7093963623047,20240516_0838_BR-1210
4.899999999906868,198.8368377685547,GP_241009_BR1210
4.900000000081491,198.91741943359375,20221117_0815_BR-1210
4.900000000081491,198.62509155273438,20230111_0653_BR-1210
4.900000000081491,198.90052795410156,20230307_0737_BR-1210
4.900000000081491,198.3488006591797,20230504_0839_BR-1210
4.900000000081491,198.8530731201172,20230518_0856_BR-1210
4.900000000081491,198.95152282714844,20230615_0848_BR-1210
4.900000000081491,198.7585907,20240111_0851_BR-1210
4.900000000081491,198.7479705810547,20240502_0858_BR-1210
4.900000000081491,198.7405548095703,GC_240625_BR1210
4.900000000081491,198.78057861328125,GP_240702_BR1210
4.900000000081491,198.737060546875,GC_240730_BR1210
4.900000000081491,199.0865478515625,GP_241022_BR1210
4.916666666627862,198.67787170410156,20221028_0906_BR-1210
4.916666666627862,198.54066467285156,20221115_0832_BR-1210
4.916666666627862,198.900390625,20230307_0737_BR-1210
4.916666666627862,198.43629455566406,20230504_0839_BR-1210
4.916666666627862,198.85350036621094,20230518_0856_BR-1210
4.916666666627862,198.6759491,20230524_0902_BR-1210
4.916666666627862,198.95069885253906,20230615_0848_BR-1210
4.916666666627862,199.0493621826172,20230824_0925_BR-1210
4.916666666627862,198.7909698486328,20231023_1358_BR-1210
4.916666666627862,198.9986572,20240306_0847_BR-1210
4.916666666627862,198.748291015625,20240502_0858_BR-1210
4.916666666627862,198.70936584472656,20240516_0838_BR-1210
4.916666666627862,198.7406005859375,GC_240625_BR1210
4.916666666627862,198.78228759765625,GP_240702_BR1210
4.916666666627862,198.86183166503906,GC_240730_BR1210
4.916666666627862,198.83680725097656,GP_241009_BR1210
4.916666666627862,199.0863800048828,GP_241022_BR1210
4.9166666668024845,199.02719116210938,20221117_0815_BR-1210
4.9166666668024845,199.51499938964844,20230111_0653_BR-1210
4.9166666668024845,198.7589569,20240111_0851_BR-1210
4.933333333174232,198.7915496826172,20231023_1358_BR-1210
4.933333333348855,198.7428741455078,20221028_0906_BR-1210
4.933333333348855,199.77662658691406,20221115_0832_BR-1210
4.933333333348855,199.154296875,20221117_0815_BR-1210
4.933333333348855,198.7767333984375,20230111_0653_BR-1210
4.933333333348855,198.90025329589844,20230307_0737_BR-1210
4.933333333348855,199.3061065673828,20230504_0839_BR-1210
4.933333333348855,198.85394287109375,20230518_0856_BR-1210
4.933333333348855,198.6764526,20230524_0902_BR-1210
4.933333333348855,198.94989013671875,20230615_0848_BR-1210
4.933333333348855,199.04896545410156,20230824_0925_BR-1210
4.933333333348855,198.7593231,20240111_0851_BR-1210
4.933333333348855,198.9957733,20240306_0847_BR-1210
4.933333333348855,198.74859619140625,20240502_0858_BR-1210
4.933333333348855,198.7093505859375,20240516_0838_BR-1210
4.933333333348855,198.74066162109375,GC_240625_BR1210
4.933333333348855,198.7839813232422,GP_240702_BR1210
4.933333333348855,199.0503387451172,GC_240730_BR1210
4.933333333348855,198.83677673339844,GP_241009_BR1210
4.933333333348855,199.08621215820312,GP_241022_BR1210
4.949999999895226,198.85133361816406,20221028_0906_BR-1210
4.949999999895226,198.6210174560547,20221115_0832_BR-1210
4.949999999895226,198.6769409,20230524_0902_BR-1210
4.949999999895226,199.04856872558594,20230824_0925_BR-1210
4.949999999895226,198.7921142578125,20231023_1358_BR-1210
4.949999999895226,198.9928741,20240306_0847_BR-1210
4.949999999895226,198.8367462158203,GP_241009_BR1210
4.950000000069849,199.08114624023438,20221117_0815_BR-1210
4.950000000069849,198.55960083007812,20230111_0653_BR-1210
4.950000000069849,198.90011596679688,20230307_0737_BR-1210
4.950000000069849,198.55516052246094,20230504_0839_BR-1210
4.950000000069849,198.8543701171875,20230518_0856_BR-1210
4.950000000069849,198.94908142089844,20230615_0848_BR-1210
4.950000000069849,198.7596893,20240111_0851_BR-1210
4.950000000069849,198.74891662597656,20240502_0858_BR-1210
4.950000000069849,198.70932006835938,20240516_0838_BR-1210
4.950000000069849,198.74072265625,GC_240625_BR1210
4.950000000069849,198.78567504882812,GP_240702_BR1210
4.950000000069849,198.92160034179688,GC_240730_BR1210
4.950000000069849,199.08602905273438,GP_241022_BR1210
4.96666666661622,198.95977783203125,20221028_0906_BR-1210
4.96666666661622,199.09030151367188,20221115_0832_BR-1210
4.96666666661622,198.8999786376953,20230307_0737_BR-1210
4.96666666661622,199.08885192871094,20230504_0839_BR-1210
4.96666666661622,198.85479736328125,20230518_0856_BR-1210
4.96666666661622,198.6774292,20230524_0902_BR-1210
4.96666666661622,198.94825744628906,20230615_0848_BR-1210
4.96666666661622,199.04815673828125,20230824_0925_BR-1210
4.96666666661622,198.7926788330078,20231023_1358_BR-1210
4.96666666661622,198.989975,20240306_0847_BR-1210
4.96666666661622,198.74923706054688,20240502_0858_BR-1210
4.96666666661622,198.7093048095703,20240516_0838_BR-1210
4.96666666661622,198.78738403320312,GP_240702_BR1210
4.96666666661622,198.76051330566406,GC_240730_BR1210
4.96666666661622,198.83673095703125,GP_241009_BR1210
4.96666666661622,199.0858612060547,GP_241022_BR1210
4.966666666790843,198.53646850585938,20221117_0815_BR-1210
4.966666666790843,199.51751708984375,20230111_0653_BR-1210
4.966666666790843,198.7600555,20240111_0851_BR-1210
4.966666666790843,198.74078369140625,GC_240625_BR1210
4.983333333162591,198.79324340820312,20231023_1358_BR-1210
4.983333333337214,198.9764404296875,20221028_0906_BR-1210
4.983333333337214,199.04208374023438,20221115_0832_BR-1210
4.983333333337214,198.8364715576172,20221117_0815_BR-1210
4.983333333337214,198.1597900390625,20230111_0653_BR-1210
4.983333333337214,198.89984130859375,20230307_0737_BR-1210
4.983333333337214,199.3120574951172,20230504_0839_BR-1210
4.983333333337214,198.855224609375,20230518_0856_BR-1210
4.983333333337214,198.6779327,20230524_0902_BR-1210
4.983333333337214,198.94744873046875,20230615_0848_BR-1210
4.983333333337214,199.04776000976562,20230824_0925_BR-1210
4.983333333337214,198.7604065,20240111_0851_BR-1210
4.983333333337214,198.9870911,20240306_0847_BR-1210
4.983333333337214,198.7495574951172,20240502_0858_BR-1210
4.983333333337214,198.7092742919922,20240516_0838_BR-1210
4.983333333337214,198.7408447265625,GC_240625_BR1210
4.983333333337214,198.78907775878906,GP_240702_BR1210
4.983333333337214,198.6135711669922,GC_240730_BR1210
4.983333333337214,198.83670043945312,GP_241009_BR1210
4.983333333337214,199.085693359375,GP_241022_BR1210
4.999999999883585,198.82223510742188,20221028_0906_BR-1210
4.999999999883585,198.6295928955078,20221115_0832_BR-1210
4.999999999883585,198.678421,20230524_0902_BR-1210
4.999999999883585,199.04734802246094,20230824_0925_BR-1210
4.999999999883585,198.79380798339844,20231023_1358_BR-1210
4.999999999883585,198.836669921875,GP_241009_BR1210
5.000000000058208,198.7313995361328,20221117_0815_BR-1210
5.000000000058208,199.49989318847656,20230111_0653_BR-1210
5.000000000058208,198.8997039794922,20230307_0737_BR-1210
5.000000000058208,198.91445922851562,20230504_0839_BR-1210
5.000000000058208,198.8556671142578,20230518_0856_BR-1210
5.000000000058208,198.94664001464844,20230615_0848_BR-1210
5.000000000058208,198.7607727,20240111_0851_BR-1210
5.000000000058208,198.9841919,20240306_0847_BR-1210
5.000000000058208,198.74986267089844,20240502_0858_BR-1210
5.000000000058208,198.70925903320312,20240516_0838_BR-1210
5.000000000058208,198.7408905029297,GC_240625_BR1210
5.000000000058208,198.79078674316406,GP_240702_BR1210
5.000000000058208,198.92027282714844,GC_240730_BR1210
5.000000000058208,199.08551025390625,GP_241022_BR1210
5.0166666666045785,198.54541015625,20221028_0906_BR-1210
5.0166666666045785,198.3358917236328,20221115_0832_BR-1210
5.0166666666045785,198.89956665039062,20230307_0737_BR-1210
5.0166666666045785,198.50535583496094,20230504_0839_BR-1210
5.0166666666045785,198.85609436035156,20230518_0856_BR-1210
5.0166666666045785,198.6789093,20230524_0902_BR-1210
5.0166666666045785,198.94583129882812,20230615_0848_BR-1210
5.0166666666045785,199.0469512939453,20230824_0925_BR-1210
5.0166666666045785,198.79437255859375,20231023_1358_BR-1210
5.0166666666045785,198.9812927,20240306_0847_BR-1210
5.0166666666045785,198.75018310546875,20240502_0858_BR-1210
5.0166666666045785,198.709228515625,20240516_0838_BR-1210
5.0166666666045785,198.79248046875,GP_240702_BR1210
5.0166666666045785,199.05694580078125,GC_240730_BR1210
5.0166666666045785,198.83663940429688,GP_241009_BR1210
5.0166666667792015,198.64842224121094,20221117_0815_BR-1210
5.0166666667792015,198.7656707763672,20230111_0653_BR-1210
5.0166666667792015,198.7611389,20240111_0851_BR-1210
5.0166666667792015,198.74095153808594,GC_240625_BR1210
5.0166666667792015,199.08534240722656,GP_241022_BR1210
5.033333333325572,198.93296813964844,20221028_0906_BR-1210
5.033333333325572,199.136474609375,20221115_0832_BR-1210
5.033333333325572,198.53396606445312,20221117_0815_BR-1210
5.033333333325572,198.0820770263672,20230111_0653_BR-1210
5.033333333325572,198.89942932128906,20230307_0737_BR-1210
5.033333333325572,198.86236572265625,20230504_0839_BR-1210
5.033333333325572,198.8565216064453,20230518_0856_BR-1210
5.033333333325572,198.6793976,20230524_0902_BR-1210
5.033333333325572,198.94500732421875,20230615_0848_BR-1210
5.033333333325572,199.04653930664062,20230824_0925_BR-1210
5.033333333325572,198.79493713378906,20231023_1358_BR-1210
5.033333333325572,198.9784088,20240306_0847_BR-1210
5.033333333325572,198.75050354003906,20240502_0858_BR-1210
5.033333333325572,198.70921325683594,20240516_0838_BR-1210
5.033333333325572,198.7410125732422,GC_240625_BR1210
5.033333333325572,198.794189453125,GP_240702_BR1210
5.033333333325572,198.4811553955078,GC_240730_BR1210
5.033333333325572,198.8366241455078,GP_241009_BR1210
5.033333333325572,199.08517456054688,GP_241022_BR1210
5.033333333500195,198.7615051,20240111_0851_BR-1210
5.049999999871943,198.98829650878906,20221028_0906_BR-1210
5.049999999871943,198.34414672851562,20221115_0832_BR-1210
5.049999999871943,198.79551696777344,20231023_1358_BR-1210
5.049999999871943,198.8365936279297,GP_241009_BR1210
5.050000000046566,199.27418518066406,20221117_0815_BR-1210
5.050000000046566,199.16236877441406,20230111_0653_BR-1210
5.050000000046566,198.8992919921875,20230307_0737_BR-1210
5.050000000046566,198.5404815673828,20230504_0839_BR-1210
5.050000000046566,198.85696411132812,20230518_0856_BR-1210
5.050000000046566,198.6799011,20230524_0902_BR-1210
5.050000000046566,198.94419860839844,20230615_0848_BR-1210
5.050000000046566,199.046142578125,20230824_0925_BR-1210
5.050000000046566,198.7618713,20240111_0851_BR-1210
5.050000000046566,198.9755096,20240306_0847_BR-1210
5.050000000046566,198.7508087158203,20240502_0858_BR-1210
5.050000000046566,198.7091827392578,20240516_0838_BR-1210
5.050000000046566,198.74107360839844,GC_240625_BR1210
5.050000000046566,198.79588317871094,GP_240702_BR1210
5.050000000046566,199.68080139160156,GC_240730_BR1210
5.050000000046566,199.08499145507812,GP_241022_BR1210
5.066666666592937,199.0436248779297,20221028_0906_BR-1210
5.066666666592937,198.670654296875,20221115_0832_BR-1210
5.066666666592937,198.89915466308594,20230307_0737_BR-1210
5.066666666592937,198.85247802734375,20230504_0839_BR-1210
5.066666666592937,198.85739135742188,20230518_0856_BR-1210
5.066666666592937,198.6803894,20230524_0902_BR-1210
5.066666666592937,198.94338989257812,20230615_0848_BR-1210
5.066666666592937,199.04574584960938,20230824_0925_BR-1210
5.066666666592937,198.79608154296875,20231023_1358_BR-1210
5.066666666592937,198.9726105,20240306_0847_BR-1210
5.066666666592937,198.75112915039062,20240502_0858_BR-1210
5.066666666592937,198.70916748046875,20240516_0838_BR-1210
5.066666666592937,199.02435302734375,GC_240730_BR1210
5.066666666592937,198.83656311035156,GP_241009_BR1210
5.06666666676756,198.71543884277344,20221117_0815_BR-1210
5.06666666676756,198.85157775878906,20230111_0653_BR-1210
5.06666666676756,198.7622375,20240111_0851_BR-1210
5.06666666676756,198.74111938476562,GC_240625_BR1210
5.06666666676756,198.79757690429688,GP_240702_BR1210
5.06666666676756,199.08482360839844,GP_241022_BR1210
5.083333333313931,199.0487060546875,20221028_0906_BR-1210
5.083333333313931,198.68667602539062,20221115_0832_BR-1210
5.083333333313931,198.80178833007812,20221117_0815_BR-1210
5.083333333313931,198.7454376220703,20230111_0653_BR-1210
5.083333333313931,198.89901733398438,20230307_0737_BR-1210
5.083333333313931,198.60862731933594,20230504_0839_BR-1210
5.083333333313931,198.85781860351562,20230518_0856_BR-1210
5.083333333313931,198.6808777,20230524_0902_BR-1210
5.083333333313931,198.9425811767578,20230615_0848_BR-1210
5.083333333313931,199.0453338623047,20230824_0925_BR-1210
5.083333333313931,198.79664611816406,20231023_1358_BR-1210
5.083333333313931,198.9697113,20240306_0847_BR-1210
5.083333333313931,198.75144958496094,20240502_0858_BR-1210
5.083333333313931,198.70913696289062,20240516_0838_BR-1210
5.083333333313931,198.74118041992188,GC_240625_BR1210
5.083333333313931,198.79928588867188,GP_240702_BR1210
5.083333333313931,198.83749389648438,GC_240730_BR1210
5.083333333313931,198.83653259277344,GP_241009_BR1210
5.083333333313931,199.08465576171875,GP_241022_BR1210
5.083333333488554,198.7626038,20240111_0851_BR-1210
5.099999999860302,198.79721069335938,20231023_1358_BR-1210
5.100000000034925,198.84156799316406,20221028_0906_BR-1210
5.100000000034925,199.01829528808594,20221115_0832_BR-1210
5.100000000034925,198.9908447265625,20221117_0815_BR-1210
5.100000000034925,199.6920166015625,20230111_0653_BR-1210
5.100000000034925,198.8988800048828,20230307_0737_BR-1210
5.100000000034925,198.58226013183594,20230504_0839_BR-1210
5.100000000034925,198.85826110839844,20230518_0856_BR-1210
5.100000000034925,198.6813812,20230524_0902_BR-1210
5.100000000034925,198.94175720214844,20230615_0848_BR-1210
5.100000000034925,199.04493713378906,20230824_0925_BR-1210
5.100000000034925,198.76297,20240111_0851_BR-1210
5.100000000034925,198.9668274,20240306_0847_BR-1210
5.100000000034925,198.75177001953125,20240502_0858_BR-1210
5.100000000034925,198.70912170410156,20240516_0838_BR-1210
5.100000000034925,198.74124145507812,GC_240625_BR1210
5.100000000034925,198.8009796142578,GP_240702_BR1210
5.100000000034925,198.99267578125,GC_240730_BR1210
5.100000000034925,198.8365020751953,GP_241009_BR1210
5.100000000034925,199.08447265625,GP_241022_BR1210
5.116666666581295,198.5622100830078,20221028_0906_BR-1210
5.116666666581295,198.59979248046875,20221115_0832_BR-1210
5.116666666581295,199.1636505126953,20230504_0839_BR-1210
5.116666666581295,198.8586883544922,20230518_0856_BR-1210
5.116666666581295,198.6818695,20230524_0902_BR-1210
5.116666666581295,198.94094848632812,20230615_0848_BR-1210
5.116666666581295,199.04452514648438,20230824_0925_BR-1210
5.116666666581295,198.7977752685547,20231023_1358_BR-1210
5.116666666581295,198.9639282,20240306_0847_BR-1210
5.116666666581295,198.7520751953125,20240502_0858_BR-1210
5.116666666581295,198.70909118652344,20240516_0838_BR-1210
5.116666666581295,199.1162872314453,GC_240730_BR1210
5.116666666581295,198.83648681640625,GP_241009_BR1210
5.116666666755918,198.94021606445312,20221117_0815_BR-1210
5.116666666755918,198.44593811035156,20230111_0653_BR-1210
5.116666666755918,198.89874267578125,20230307_0737_BR-1210
5.116666666755918,198.7633362,20240111_0851_BR-1210
5.116666666755918,198.74130249023438,GC_240625_BR1210
5.116666666755918,198.8026885986328,GP_240702_BR1210
5.116666666755918,199.0843048095703,GP_241022_BR1210
5.133333333302289,198.47671508789062,20221028_0906_BR-1210
5.133333333302289,198.81834411621094,20221115_0832_BR-1210
5.133333333302289,198.8986053466797,20230307_0737_BR-1210
5.133333333302289,199.12538146972656,20230504_0839_BR-1210
5.133333333302289,198.85911560058594,20230518_0856_BR-1210
5.133333333302289,198.6823578,20230524_0902_BR-1210
5.133333333302289,198.9401397705078,20230615_0848_BR-1210
5.133333333302289,199.04412841796875,20230824_0925_BR-1210
5.133333333302289,198.79833984375,20231023_1358_BR-1210
5.133333333302289,198.9610291,20240306_0847_BR-1210
5.133333333302289,198.7523956298828,20240502_0858_BR-1210
5.133333333302289,198.70907592773438,20240516_0838_BR-1210
5.133333333302289,198.74136352539062,GC_240625_BR1210
5.133333333302289,198.80438232421875,GP_240702_BR1210
5.133333333302289,198.98184204101562,GC_240730_BR1210
5.133333333302289,198.83645629882812,GP_241009_BR1210
5.133333333302289,199.08413696289062,GP_241022_BR1210
5.133333333476912,198.88958740234375,20221117_0815_BR-1210
5.133333333476912,198.91590881347656,20230111_0653_BR-1210
5.133333333476912,198.7637024,20240111_0851_BR-1210
5.14999999984866,198.7989044189453,20231023_1358_BR-1210
5.150000000023283,198.91754150390625,20221028_0906_BR-1210
5.150000000023283,198.85086059570312,20221115_0832_BR-1210
5.150000000023283,198.86573791503906,20221117_0815_BR-1210
5.150000000023283,199.68125915527344,20230111_0653_BR-1210
5.150000000023283,198.89846801757812,20230307_0737_BR-1210
5.150000000023283,198.44708251953125,20230504_0839_BR-1210
5.150000000023283,198.85955810546875,20230518_0856_BR-1210
5.150000000023283,198.6828613,20230524_0902_BR-1210
5.150000000023283,198.93931579589844,20230615_0848_BR-1210
5.150000000023283,199.04371643066406,20230824_0925_BR-1210
5.150000000023283,198.7640533,20240111_0851_BR-1210
5.150000000023283,198.9581451,20240306_0847_BR-1210
5.150000000023283,198.75271606445312,20240502_0858_BR-1210
5.150000000023283,198.7090606689453,20240516_0838_BR-1210
5.150000000023283,198.7414093017578,GC_240625_BR1210
5.150000000023283,198.80609130859375,GP_240702_BR1210
5.150000000023283,199.46307373046875,GC_240730_BR1210
5.150000000023283,198.83642578125,GP_241009_BR1210
5.150000000023283,199.08395385742188,GP_241022_BR1210
5.166666666569654,198.90374755859375,20221028_0906_BR-1210
5.166666666569654,198.7231903076172,20221115_0832_BR-1210
5.166666666569654,198.6833496,20230524_0902_BR-1210
5.166666666569654,199.04331970214844,20230824_0925_BR-1210
5.166666666569654,198.79946899414062,20231023_1358_BR-1210
5.166666666569654,198.955246,20240306_0847_BR-1210
5.166666666569654,198.7090301513672,20240516_0838_BR-1210
5.166666666569654,198.83639526367188,GP_241009_BR1210
5.166666666744277,199.0452423095703,20221117_0815_BR-1210
5.166666666744277,198.4942169189453,20230111_0653_BR-1210
5.166666666744277,198.89834594726562,20230307_0737_BR-1210
5.166666666744277,199.10348510742188,20230504_0839_BR-1210
5.166666666744277,198.8599853515625,20230518_0856_BR-1210
5.166666666744277,198.93850708007812,20230615_0848_BR-1210
5.166666666744277,198.7644196,20240111_0851_BR-1210
5.166666666744277,198.75303649902344,20240502_0858_BR-1210
5.166666666744277,198.74147033691406,GC_240625_BR1210
5.166666666744277,198.8077850341797,GP_240702_BR1210
5.166666666744277,199.15711975097656,GC_240730_BR1210
5.166666666744277,199.0837860107422,GP_241022_BR1210
5.183333333290648,198.88995361328125,20221028_0906_BR-1210
5.183333333290648,199.4926300048828,20221115_0832_BR-1210
5.183333333290648,198.89820861816406,20230307_0737_BR-1210
5.183333333290648,198.7894744873047,20230504_0839_BR-1210
5.183333333290648,198.86041259765625,20230518_0856_BR-1210
5.183333333290648,198.6838379,20230524_0902_BR-1210
5.183333333290648,198.9376983642578,20230615_0848_BR-1210
5.183333333290648,199.0429229736328,20230824_0925_BR-1210
5.183333333290648,198.800048828125,20231023_1358_BR-1210
5.183333333290648,198.9523468,20240306_0847_BR-1210
5.183333333290648,198.7533416748047,20240502_0858_BR-1210
5.183333333290648,198.70901489257812,20240516_0838_BR-1210
5.183333333290648,198.7415313720703,GC_240625_BR1210
